city,date,state,text,polarity
Virginia Beach,Sat Nov 28 23:04:32 +0000 2020,VA,Easily my favorite mail call this holiday season. @NECA_TOYS killed it with the Santa Stripe Figure. Clothed Costum… https://t.co/kPfhbHF1WX,0.15
Brooklyn,Sat Nov 28 23:04:34 +0000 2020,NY,@sbestx_ Honestly I’ve realized women travel way more than men and this room shows,0.55
Roseville,Sat Nov 28 23:04:35 +0000 2020,CA,@d_l_mayfield Ours died on thanksgiving. It’s 6 months old 😑 https://t.co/eDC27ZmQQr,0.1
Atlanta,Sat Nov 28 23:04:49 +0000 2020,GA,"Trippin 🥶

Ft. Gang https://t.co/d8dPq8BsMg",0.0
Severna Park,Sat Nov 28 23:05:02 +0000 2020,MD,Tim Tebow on the first flight to Denver https://t.co/R9BnTteeAQ,0.25
Chicago,Sat Nov 28 23:05:15 +0000 2020,IL,Time to become a #holidaypad with #restrained #ornamentation. Bravo to @firstflight23 and @anastasia_abroad . Wish… https://t.co/jstDpqyKUs,0.0
Chicago,Sat Nov 28 23:05:36 +0000 2020,IL,First Black Friday in years I couldn't have a big post-Thanksgiving excursion to @mannysdeli with mine and… https://t.co/9CytVZck5a,0.02777777777777778
Murfreesboro,Sat Nov 28 23:05:44 +0000 2020,TN,"Boyfriend and I made it back home safely! Still resting up a bit from the trip, but I'll be streaming some Phasmoph… https://t.co/OptXogre7b",0.3125
Long Beach,Sat Nov 28 23:05:44 +0000 2020,CA,Piloted my first plane today! A nice 2019 Cessna 172S! Did the take off and in flight. Didn't do the landing this t… https://t.co/I8NPHcXDO8,0.53125
Enterprise,Sat Nov 28 23:06:13 +0000 2020,NV,"@temptingfate7 @NickAdamsinUSA Safe to assume Dershowitz is in the flight log? 

Multiple times?",0.25
Port Royal,Sat Nov 28 23:06:37 +0000 2020,SC,"Thanksgiving Leftovers, Round 10: https://t.co/tj64BE3aSA",-0.2
Long Beach,Sat Nov 28 23:07:01 +0000 2020,CA,@lademans I always think of the 1962 blowout of the Packers when we get to Thanksgiving. Unfortunately it’s their m… https://t.co/ILFuzlAMKw,-0.5
New Orleans,Sat Nov 28 23:07:19 +0000 2020,LA,Got a fridge full of Thanksgiving food and I swear I’m bout to order UberEats🥴,0.35
Miami,Sat Nov 28 23:07:21 +0000 2020,FL,Cocktails for two! Silver stripe Barware #luxe #dorothythorpestyle #madmenstyle #carafe #cocktailsfortwo… https://t.co/9tzrnIoqLS,0.0
Paso Robles,Sat Nov 28 23:07:41 +0000 2020,CA,"@GriffLightning Straight to Hell - Alex Cox (1987) - Sy Richardson, Joe Strummer, Dick Rude, Courtney Love, Shane McGowan, Zander Schloss",0.13333333333333333
Reisterstown,Sat Nov 28 23:08:05 +0000 2020,MD,@GriffLightning The Great Muppet Caper,0.8
Brighton,Sat Nov 28 23:08:17 +0000 2020,NY,Lezbomb walked so Happiest Season could trip down the stairs,-0.15555555555555559
Phoenix,Sat Nov 28 23:08:22 +0000 2020,AZ,"Thanksgiving was 2 days ago, and all my leftovers are damn near gone.🙃
That’s that shit right there 😴",0.0619047619047619
Dumont,Sat Nov 28 23:08:48 +0000 2020,NJ,"@oetterbox I mean physically I can, but not sure I want to be around all those people. Maybe a late night trip will work.",-0.215625
Mesquite,Sat Nov 28 23:09:18 +0000 2020,TX,"@CoachChav @MikeRoach247 Thanks for having us. Planned the trip a couple months in advance, well worth it ! ➕",0.2875
Pinecrest,Sat Nov 28 23:09:52 +0000 2020,FL,Goes to show how uneven recruiting battles are when Dabo finds players capable of flight,0.0
Bozeman,Sat Nov 28 23:10:01 +0000 2020,MT,@ejsamson NBD... I just travel everywhere with a professional photog... ;),0.175
Memphis,Sat Nov 28 23:10:02 +0000 2020,TN,"🗣 I AM DONE WITH TRADITIONAL FOOD FOR THANKSGIVING 😒 Every time I eat, the itis hit and I sleep majority of the day… https://t.co/pMRdxTBkxR",0.0
Kansas City,Sat Nov 28 23:10:15 +0000 2020,MO,Triple latte and Sudafed for the wiiiinnnnnn!! 😬😬😬😬😬😬,0.0
Manhattan,Sat Nov 28 23:10:31 +0000 2020,NY,Why my best friend just asked me if I got Mac and cheese I’m crying let thanksgiving gooo 😂,0.4
Henderson,Sat Nov 28 23:10:53 +0000 2020,NV,Broncos gotta go wishbone triple option all game tomorrow,-0.4
Sunny Isles Beach,Sat Nov 28 23:11:05 +0000 2020,FL,@CatalystPart @tenhagen @NadineHack @DazeHub @irenekimmel @top10tag @AAA_Stripe_Pro @Logik007 This tweet has a long shelf life #LifeOfMott,-0.05
Baltimore,Sat Nov 28 23:11:06 +0000 2020,MD,Thanksgiving was a smaller affair this year but I got to spend it with the babes I love the most 💖 swipe for the cu… https://t.co/DN8NpJG8Gw,0.3333333333333333
Atlanta,Sat Nov 28 23:11:16 +0000 2020,GA,Still thuggin off this thanksgiving food 🤙🏾😹,0.0
Severn,Sat Nov 28 23:11:22 +0000 2020,MD,Just took 2 double shots of espolón before my next flight 🥴,0.0
Durham,Sat Nov 28 23:11:31 +0000 2020,NC,When tripling up on my cholesterol medicine should I eat something when I take it? So I don’t get an upset stomach. #leftovers #meds,0.0
Four Corners,Sat Nov 28 23:11:47 +0000 2020,FL,Bitches be tripping on gang 😂😂😂,0.0
San Francisco,Sat Nov 28 23:11:58 +0000 2020,CA,@j2trippy 👏🏽🎉👏🏽🎉,0.0
Philadelphia,Sat Nov 28 23:12:15 +0000 2020,PA,King of the Hill’s Thanksgiving episode should be played every year like Charlie Brown. #Thanksgiving https://t.co/JPDXIa5lPy,0.0
Fort Riley,Sat Nov 28 23:12:52 +0000 2020,KS,Fuck delta charging me twice for my flight smh,-0.4
Killeen,Sat Nov 28 23:12:52 +0000 2020,TX,@CashNastyGaming @Troydan Trippin,0.0
Richmond,Sat Nov 28 23:13:14 +0000 2020,IN,@TENENBAVM @ThatDamnDillon first dude and the one in the white stripes sweater were cute. the pink Furby and the re… https://t.co/BePn1BzBSE,0.1625
Brooklyn,Sat Nov 28 23:13:14 +0000 2020,NY,@GriffLightning The Fugitive,0.0
Denver,Sat Nov 28 23:13:18 +0000 2020,CO,Best part about being home is a Thanksgiving meal part 2 with my immediate family! https://t.co/1ZMi5HBwVp,1.0
Gainesville,Sat Nov 28 23:13:22 +0000 2020,FL,I gotta finish this hen tonight had it since thanksgiving,0.0
Yakima,Sat Nov 28 23:13:26 +0000 2020,WA,They are fucking trippin... no fucking way am I paying this after the shit I’ve put up with. ⁦@ATT⁩ https://t.co/OFCSBXBsKl,-0.16666666666666666
Pompano Beach,Sat Nov 28 23:13:50 +0000 2020,FL,@TripPlayFantasy who we thinking the Broncos pick up for qb? Or with covid are they even allowed to?,0.0
Novato,Sat Nov 28 23:13:54 +0000 2020,CA,"#FloridaMan Friday a little late. Which is fake?

Florida man defrosts Thanksgiving turkey in swimming pool

Florid… https://t.co/4BGmGaBnyz",-0.32916666666666666
Yucaipa,Sat Nov 28 23:14:19 +0000 2020,CA,Sara Sing! #sara #sing #song #karaokedam #fun #party #foodie #Thanksgiving2020 #BlackFriday #holidays https://t.co/jklAU0F1FH,0.3
Cleveland,Sat Nov 28 23:14:37 +0000 2020,OH,G star tripping,0.0
Gurnee,Sat Nov 28 23:14:49 +0000 2020,IL,Just got some top from this strippa bitch,0.5
Philadelphia,Sat Nov 28 23:14:52 +0000 2020,PA,"When the vibe familiar 🥤

#cwtc #redcuplife #baltimore #philly 
#howwasyallthanksgivingtho @ Uptown Philly https://t.co/ljPx5Zasez",0.375
Columbia,Sat Nov 28 23:15:08 +0000 2020,TN,How long should #Thanksgiving #leftovers last after #TurkeyDay?  #Thanksgiving2020 #givethanks,-0.025
Millbrook,Sat Nov 28 23:15:15 +0000 2020,AL,"Then I was lucky enough for my Mother to cook breakfast the day after Thanksgiving!!! Yummers!! @ Millbrook, Alabama https://t.co/k3zQefdHff",0.16666666666666666
Oakland,Sat Nov 28 23:15:15 +0000 2020,CA,"welcome to the trip of your life
https://t.co/H3Aic2H8Ni",0.8
Nashville,Sat Nov 28 23:15:21 +0000 2020,TN,"Just #anotherday #traveling @ Nashville, Tennessee https://t.co/QKYvfUenhG",0.0
Chicago,Sat Nov 28 23:15:41 +0000 2020,IL,"Thank you!!! 

I am not tripping",0.0
Manhattan,Sat Nov 28 23:16:15 +0000 2020,NY,"since the annual thanksgiving weekend beating of USCjr by Clemson isn’t happening this year, I would like to extend… https://t.co/x12AWMdb4V",0.0
Orlando,Sat Nov 28 23:16:18 +0000 2020,FL,15 strippers from KOD coming to the club tonight 🥴🔥,0.0
San Diego,Sat Nov 28 23:16:24 +0000 2020,CA,"@leslieyoungLA Happy birthday Leslie. In 2024 your's will fall on Thanksgiving again. Mine is on the 27th, and I kn… https://t.co/ItnIMaYzG9",0.8
Hunters Creek,Sat Nov 28 23:16:29 +0000 2020,FL,"Maybe a hot take but what we do with Thanksgiving leftovers is better than the meal itself 

Turkey, cranberry sauc… https://t.co/XlR1uRwMGX",0.375
Chalco,Sat Nov 28 23:17:16 +0000 2020,NE,I DESPISE driving between Thanksgiving and New Years everyone is Holiday Bum Rushin’ and driving like dick tips. 😡,0.13636363636363635
Queens,Sat Nov 28 23:17:53 +0000 2020,NY,@SonoTravels what platform did you use to make the blog?,0.0
Vero Beach,Sat Nov 28 23:18:15 +0000 2020,FL,Trip to the @McKeeGarden this morning. https://t.co/ATYnUWLPAN,0.0
Valdosta,Sat Nov 28 23:18:18 +0000 2020,GA,"opportunities heading your way. I see some will be traveling in the near distant future. 

Numbers: 18, 2, 21, 2:12… https://t.co/7uYLGJNP6b",0.0
Queens,Sat Nov 28 23:18:19 +0000 2020,NY,Courtesy of Matt Sarz Sports #collegefootball tv schedule for Thanksgiving weekend from 2010 https://t.co/jcJi5nMt80,0.0
Queens,Sat Nov 28 23:18:24 +0000 2020,NY,@SonoTravels On the go?,0.0
Honolulu,Sat Nov 28 23:18:27 +0000 2020,HI,@AtlasTravelFox I’m only here to see my girl so not much in terms of sightseeing lol buy probably will go in the ne… https://t.co/NkFBu2uzwP,0.23333333333333336
Dana Point,Sat Nov 28 23:18:37 +0000 2020,CA,@natecrane What goes on in Catalina Island.... Happy Thanksgiving!,1.0
Mesa,Sat Nov 28 23:18:45 +0000 2020,AZ,@AmyAThatcher It's a romex stripper. It's cuts a slash in the wire covering so you can peel it back and cut it off. Electricians use these.,0.0
South Riding,Sat Nov 28 23:18:47 +0000 2020,VA,@JohnCooper633 @RichardClem Most of a crowd of 330 million who are quarantined here instead of traveling overseas.,0.5
Metairie,Sat Nov 28 23:19:32 +0000 2020,LA,"@JohnWant6 Hi John.  We were traveling from Pensacola back to NOLA.  Had it on XM.  He is though, a special player.… https://t.co/n3VOsX9HGM",0.17857142857142858
Buellton,Sat Nov 28 23:19:46 +0000 2020,CA,@thechek182 Triple running back formation all game. Fuhh,-0.2
San Francisco,Sat Nov 28 23:19:47 +0000 2020,CA,@tripleWRECK We need a Thrawn trilogy with Filoni in charge,0.0
Washington,Sat Nov 28 23:20:07 +0000 2020,DC,"I miss going to the movie theater. 
I miss wandering around the city. 
I miss happy hour. 
I miss traveling. 
I mis… https://t.co/SANrZJM0aJ",0.8
Ocean Acres,Sat Nov 28 23:20:51 +0000 2020,NJ,Thanksgiving leftover eggrolls. oooh yeah https://t.co/OWfatbfjNH,0.0
Calistoga,Sat Nov 28 23:21:38 +0000 2020,CA,"What were you doing this Thanksgiving? We know what Camila was up to Not! Not this time @camila_cabello 
Camila 
wi… https://t.co/MrbikOxUB1",0.0
Durham,Sat Nov 28 23:21:42 +0000 2020,NC,"@QuynhMontgomery 2 and 4
Retire w a million dollars and time travel,  how cool is that 🤗",0.35
Miami,Sat Nov 28 23:22:05 +0000 2020,FL,"Travel Channel Programming Highlights: December 7 - 20 https://t.co/gCVwBvFh7H

#TravelChannel",0.0
Chicago,Sat Nov 28 23:22:12 +0000 2020,IL,Thanksgiving 2020 was simply amazing 😍 https://t.co/hglsdGGtmm,0.6000000000000001
Chicago,Sat Nov 28 23:22:29 +0000 2020,IL,Welcome to the Gambling Cave @CoachDuggs!! Don't tell these guys but this game has triple OT written aaalllll over… https://t.co/9ddXPD3F97,0.3
Queens,Sat Nov 28 23:22:33 +0000 2020,NY,There’s nothing I dislike more than when companies take advantage of the traveling public and @Avis seem to be prof… https://t.co/NHdqnXrkMe,0.25
Ontario,Sat Nov 28 23:22:33 +0000 2020,CA,I saw ZERO virtual thanksgiving snaps,0.0
Brooklyn,Sat Nov 28 23:22:33 +0000 2020,NY,"Requirement for next girlfriend: 

Take hella trips together https://t.co/ZsdGv3O43A",0.0
Waukesha,Sat Nov 28 23:22:48 +0000 2020,WI,I saw my brother and nephew at Menards today. I did not see them at Thanksgiving but I saw them while at Menards bu… https://t.co/UEufEWkBQf,0.0
Selma,Sat Nov 28 23:22:50 +0000 2020,AL,I’ll be mad if I was getting whooped like this 2 days after Thanksgiving,-0.625
San Antonio,Sat Nov 28 23:23:00 +0000 2020,TX,ITS A LOOOOOONG DRIVE BACK TO DENTON BOYS HAVE A SAFE TRIP!! @TheUNT6 WHEN YOU STOP AT BUCCEES GET SOME BEAVER NUGGETS FOR ME HAHAHAHAHA,0.32708333333333334
Danbury,Sat Nov 28 23:23:04 +0000 2020,CT,I took going on a trip with a fake bitch to realize who my REAL friends really were. Love y’all you know who  y’all are ❤️🙂,0.1
Findlay,Sat Nov 28 23:23:05 +0000 2020,OH,Happy Thanksgiving!,1.0
Brooklyn,Sat Nov 28 23:23:07 +0000 2020,NY,"🦃 Thanksgiving with the Tyson’s

🤣 WTF!! https://t.co/g7cYM9pAir",-0.78125
Vestavia Hills,Sat Nov 28 23:23:28 +0000 2020,AL,@KellyDonoho I had our leftover thanksgiving dinner just now too. 😂,0.0
Cañon City,Sat Nov 28 23:23:37 +0000 2020,CO,"Thanksgiving with the grandkids.  November 2020 @ Canon City, Colorado https://t.co/m2oEa3FBuL",0.0
Pine Ridge,Sat Nov 28 23:23:47 +0000 2020,FL,Officially out of thanksgiving leftovers.,0.0
Columbus,Sat Nov 28 23:24:17 +0000 2020,OH,My flights are always so early. I gotta stop that lol,0.45
Queens,Sat Nov 28 23:24:19 +0000 2020,NY,LMAOOO my poor Lola always getting flamed in the quotes 😭 sigue ahí de Thanksgiving Tyrant,-0.4
Bensalem,Sat Nov 28 23:24:20 +0000 2020,PA,Americans should not be left in the lurch regarding covid relief at Thanksgiving and Christmas time...the fucking d… https://t.co/TUIKLwqEyZ,-0.3
Queens,Sat Nov 28 23:24:23 +0000 2020,NY,@Triple333Bre Lmao,0.6
Oklahoma City,Sat Nov 28 23:24:28 +0000 2020,OK,They got like one strip club next to a Hurricane Harbor,0.0
Riverwoods,Sat Nov 28 23:24:36 +0000 2020,IL,"I got niggas, he got bitches we dont trip tho",0.0
Louisville,Sat Nov 28 23:24:55 +0000 2020,KY,@Lorrain22492203 I've heard three months. These people are a trip.,0.0
Charlotte,Sat Nov 28 23:25:27 +0000 2020,NC,@TopFlightRento I say this everyday,-0.2
Austin,Sat Nov 28 23:25:27 +0000 2020,TX,@BegoniasPart2 How was your Thanksgiving?,0.0
Manhattan,Sat Nov 28 23:25:29 +0000 2020,NY,"Just 27 hours to go...ROAD TRIP NYC TO SAN ANTONIO!! Can’t wait to see Mi Gente!! @ New York City, N.Y. https://t.co/eI0OIWlThw",0.13636363636363635
Westerville,Sat Nov 28 23:25:37 +0000 2020,OH,"@Tonyb441 They should but I’m also super excited to see what kind of offense they try to run.

Some wildcat, triple… https://t.co/M6sDdtoMwk",0.43611111111111106
Silver Spring,Sat Nov 28 23:26:37 +0000 2020,MD,@MoontripMarket 💓💓💓,0.0
Niagara Falls,Sat Nov 28 23:26:42 +0000 2020,NY,Get you a nigga that’s gone appreciate eating yo pussy like these Thanksgiving leftovers🤤😻,0.0
Auburn,Sat Nov 28 23:26:43 +0000 2020,NY,"Thanksgiving leftovers for dinner tonight, but I had this instead. Really good! https://t.co/8irW7xTtrN",0.875
Queens,Sat Nov 28 23:27:02 +0000 2020,NY,"@SonoTravels Loved the read, so much character and enthusiasm was written in it throughout ☺️",0.44999999999999996
Orlando,Sat Nov 28 23:27:05 +0000 2020,FL,"Foxin out with my friends 🦊 
@ASNLifestyleMag @topsecretresort 
.
#resorts #hotels #Travel #orlando #lifestyle… https://t.co/YbJFOVs6qM",0.0
Topeka,Sat Nov 28 23:27:09 +0000 2020,KS,"Remind me again why moving in on the second floor was a good idea? Unpacking from a long trip with luggage, leftove… https://t.co/N5P4BO1fXm",0.21666666666666665
Franklin,Sat Nov 28 23:27:36 +0000 2020,TN,"Hey @Broncos, make the call and I’ll get on a flight https://t.co/Q4byeZQ07M",0.0
Hastings,Sat Nov 28 23:27:36 +0000 2020,NE,Post Thanksgiving tradion got the boards up...waiting for colder weather @NiceRink @odrbuilder @TheBackyardRink… https://t.co/K03lee4970,0.0
Greenville,Sat Nov 28 23:27:52 +0000 2020,SC,Road trip @amnotpicasso,0.0
Burnsville,Sat Nov 28 23:28:29 +0000 2020,MN,Thanksgiving dinner but Korean version https://t.co/Ij9KmupFSe,0.0
Apple Valley,Sat Nov 28 23:28:33 +0000 2020,MN,Saints' traveling party checking GoGo on approach into Denver rn https://t.co/PkyRCCKxPr,0.0
Shakopee,Sat Nov 28 23:29:10 +0000 2020,MN,@_MG42 How was thanksgiving? Did u go somewhere or stay home?,0.0
Portland,Sat Nov 28 23:29:21 +0000 2020,OR,It was a lovely thanksgiving week! @ Downtown Portland https://t.co/VVdMy2mT39,0.625
Portland,Sat Nov 28 23:29:38 +0000 2020,OR,Traveling makes you realize how fast life actually is,0.1
Palmdale,Sat Nov 28 23:29:42 +0000 2020,CA,@HeadHighStripes Where is snowfall on? Because it’s not on Netflix,0.0
Royal Oak,Sat Nov 28 23:29:43 +0000 2020,MI,Hangovers and football sundays go together like thanksgiving and turkey,0.0
Easton,Sat Nov 28 23:29:53 +0000 2020,PA,"@Time_travel_66 @NickiJhabvala How do you mean? Don't they have parents and grandparents?

...its about the spread… https://t.co/IVkgRk5B1f",-0.3125
Gresham,Sat Nov 28 23:30:00 +0000 2020,OR,"Pretty flowers for Thanksgiving.  Still looking beautiful after 3 days.  I love the holidays! @ Gresham, Oregon https://t.co/7gdEM3FYxw",0.5750000000000001
Chicago,Sat Nov 28 23:30:23 +0000 2020,IL,Thanksgiving 2020 https://t.co/RAMlLOe50J,0.0
Portland,Sat Nov 28 23:30:25 +0000 2020,OR,It was a lovely thanksgiving week! @ Downtown Portland https://t.co/9UcaWxefXy,0.625
Englewood,Sat Nov 28 23:30:26 +0000 2020,NJ,Thanksgiving food only gets one day extra out of me. Lol I can’t eat it after that,0.26666666666666666
Cleveland Heights,Sat Nov 28 23:30:30 +0000 2020,OH,It's the Saturday after Thanksgiving.,0.0
Euclid,Sat Nov 28 23:30:45 +0000 2020,OH,"@RobertStoneWWE @MichaelSheehyJr @TripleH312 Firing a kid, #SuckManStone? I didn't think that you could get any lower.",0.0
Okeechobee,Sat Nov 28 23:30:47 +0000 2020,FL,"Part 2 of Thanksgiving world... @ Okeechobee, Florida https://t.co/wzIgXyee5Y",0.0
Flatwoods,Sat Nov 28 23:30:57 +0000 2020,KY,"Man. Somebody say it louder for the people in the balcony. #micdrop #Christmas #thanksgiving #truth @ Flatwoods, Ke… https://t.co/qT566AZQas",0.0
Chicago,Sat Nov 28 23:31:15 +0000 2020,IL,@CourseCharted @ThePeninsulaChi @PeninsulaHotels @poetixtrip @CHGOFoodScene @ChooseChicago The front is so festive!!!,0.0
Palmdale,Sat Nov 28 23:31:30 +0000 2020,CA,@HeadHighStripes I knew it. Haha,0.2
Ypsilanti,Sat Nov 28 23:31:46 +0000 2020,MI,Do y’all listen to Trippie Redd? He’s so...idk but he be having the vibes!! I like him,0.0
Baltimore,Sat Nov 28 23:31:49 +0000 2020,MD,@GodSuedehead @chrisgonzyo Me and Brendan cleaned the shit out of our house on thanksgiving and it feels so good,0.24999999999999997
Omaha,Sat Nov 28 23:31:49 +0000 2020,NE,if i finish inking this sequence tonight then i’ll start adding the trippy experimental stuff tomorrow 😋,0.1
New Albany,Sat Nov 28 23:32:01 +0000 2020,OH,"Happy Saturday Thanksgiving from the Ondos, Puderbaughs &amp; Cavalancias. #thankful @ New Albany, Ohio https://t.co/heM49vYjnb",0.4681818181818182
Richmond,Sat Nov 28 23:32:06 +0000 2020,VA,"The same people who traveled to Colorado, NYC, Nashville in JULY are now traveling to Phoenix, Tulum, Tampa 🤢 disgusting",-0.5
San Francisco,Sat Nov 28 23:32:15 +0000 2020,CA,So @SCCgov has just ordered mandatory 14-day quarantines for anyone traveling to and from more than 150 miles from… https://t.co/Fr6f9uPvK0,0.5
Dublin,Sat Nov 28 23:32:18 +0000 2020,OH,"Thanksgiving Saturday with the fam is officially in the books! Enjoyed cooking this year!! @ Dublin, Ohio https://t.co/PytWBHR3W3",0.78125
Chula Vista,Sat Nov 28 23:32:20 +0000 2020,CA,I’ve had enough thanksgiving anything to eat 😂,0.0
Bronx,Sat Nov 28 23:32:24 +0000 2020,NY,Ma’am thanksgiving was only 2 days ago leftovers is still bussin 🤷🏻‍♀️,0.0
Coral Hills,Sat Nov 28 23:32:35 +0000 2020,MD,I thought I was tripping 😂😂,0.0
Chicago,Sat Nov 28 23:32:38 +0000 2020,IL,Gr8 Business Trip to Chicago! When you are here on Black Friday Weekend for work this is what your checked bag look… https://t.co/tI15i2m46Y,-0.16666666666666666
Boston,Sat Nov 28 23:32:40 +0000 2020,MA,"@tayyy_cole There was a reporter on the scene at Tia and Tamera's Thanksgiving gathering.

https://t.co/VTLQzTVGa8",0.0
SeaTac,Sat Nov 28 23:32:46 +0000 2020,WA,When you become a flight attendant they warn you that you could possibly get hit on by the pilots... the pilots tha… https://t.co/pfx3aUal4X,0.1
Willow Grove,Sat Nov 28 23:32:50 +0000 2020,PA,Many golfers are asked who they would travel back in time to see play in their prime. Hogan would probably top my l… https://t.co/9dZaOnuZuY,0.3333333333333333
Austin,Sat Nov 28 23:32:50 +0000 2020,TX,one of my favorite things to do on #Thanksgivingbreak is have a #harrypotter #marathon! 🔮✨,0.625
Lansdale,Sat Nov 28 23:33:19 +0000 2020,PA,@whatsamattau3 16 beer flight! https://t.co/WfmRdKMc76,0.0
Dallas,Sat Nov 28 23:33:33 +0000 2020,TX,Out here in Dallas for the Thanksgiving Hoopfest.🙌🏾🙌🏾 @ American Airlines Center https://t.co/mmjvLkxogW,-0.05
Henderson,Sat Nov 28 23:33:46 +0000 2020,NV,The retweet button plus the tabs on this phone makes me feel I timetraveled backwards and I have tabs fav such as calc 2?!? And Ochem 2 💀,0.0
Manhattan,Sat Nov 28 23:33:56 +0000 2020,NY,I forgot to mention that I blessed the food on Thanksgiving this past Thursday. We held hands and all that cool stuff. I volunteered too,0.04999999999999999
Clearwater,Sat Nov 28 23:33:58 +0000 2020,FL,Denver Mayor Prohibits Residents From Traveling Then Flies For Thanksgiving Dinner https://t.co/42ciH38X2L,0.0
Clearwater,Sat Nov 28 23:33:58 +0000 2020,FL,Denver Mayor Prohibits Residents From Traveling Then Flies For Thanksgiving Dinner https://t.co/42ciH38X2L,0.0
Anthem,Sat Nov 28 23:34:05 +0000 2020,AZ,Nolte: Andrew Cuomo‘s Rat-Out-Your-Neighbor Thanksgiving Program Failed https://t.co/6OQTgkBDew via @BreitbartNews,-0.5
Ashland,Sat Nov 28 23:34:13 +0000 2020,CA,@michaelgervais Wishbone or flexbone triple option with all 3 RBs involved would be fun but impossible to put in wi… https://t.co/AveHdNDvn5,-0.18333333333333332
Virginia Beach,Sat Nov 28 23:34:34 +0000 2020,VA,"Can it kill Spiders? Can It make the crispy waffles in the AM?

We still good fellas. Don’t trip. https://t.co/ADSuNOsfM8",0.7
Ithaca,Sat Nov 28 23:34:42 +0000 2020,NY,"In my family, the days after Thanksgiving are reserved for the making of Scrabble, which I cannot do this year beca… https://t.co/3JDvhc57wl",0.0
Bronx,Sat Nov 28 23:34:47 +0000 2020,NY,"@TheRealHoarse The D&amp;D Heroe's Feast cookbook was on sale, so my hubby and I had a very fun Thanksgiving dinner for… https://t.co/nnImKzi2NT",0.39
Kendall,Sat Nov 28 23:35:04 +0000 2020,FL,"I have found it very difficult to disconnect from the reality of this Thanksgiving: 
For the 265,000 families w emp… https://t.co/YDnhujgGgO",-0.65
Tucson,Sat Nov 28 23:35:13 +0000 2020,AZ,Lo malo de thanksgiving break es tener que compartir baño con mi hermana,0.0
Atlanta,Sat Nov 28 23:35:24 +0000 2020,GA,me &amp; bri planning a trip and our birthdays early .. we definitely dont need a nigga we treating ourselves ALL 2021 😛😛,0.05
Dallas,Sat Nov 28 23:35:42 +0000 2020,TX,@CEOEnterpriseNX Yes she just set one up @KalynnTriplett!,0.0
West Pensacola,Sat Nov 28 23:36:04 +0000 2020,FL,Nothing like earning money while our taxes pay for his trips.,0.0
Grapevine,Sat Nov 28 23:36:25 +0000 2020,TX,Spending family time @gaylordtexan #ilovemovies #resortlife #travelagentlife @ Gaylord Texan Resort Hotel &amp; Convent… https://t.co/qb16iJgBcZ,0.0
