city,date,state,text,polarity
San Diego,Mon Oct 26 23:10:09 +0000 2020,CA,@shortstoppin_ @tshurtz51 @mike_hllywa Hm i think value wise it’s fine but rays already have bunch of CF candidates… https://t.co/pnjwPao73f,0.5583333333333333
Los Angeles,Mon Oct 26 23:11:36 +0000 2020,CA,I got a couple thousand the Dodgers take it all,0.0
Arlington,Mon Oct 26 23:12:43 +0000 2020,TX,MLB World Series Game in the books and Dodgers take 3-2 lead.  This series will be intense tomorrow and game 7 if n… https://t.co/0WE7XVEH6S,-0.20000000000000004
Arlington,Mon Oct 26 23:12:43 +0000 2020,TX,MLB World Series Game in the books and Dodgers take 3-2 lead.  This series will be intense tomorrow and game 7 if n… https://t.co/0WE7XVEH6S,-0.20000000000000004
Arlington,Mon Oct 26 23:12:43 +0000 2020,TX,MLB World Series Game in the books and Dodgers take 3-2 lead.  This series will be intense tomorrow and game 7 if n… https://t.co/0WE7XVEH6S,-0.20000000000000004
Washington,Mon Oct 26 23:14:46 +0000 2020,DC,@BethGrantActor @DrDenaGrayson From Allah’s khalifa and His servant Al-Mahdi to Allah’s enemy Emmanuel #Macron and… https://t.co/foMBgSmfpX,0.0
Indianapolis,Mon Oct 26 23:15:07 +0000 2020,IN,@KaileeNauert It gets better! But by the time it gets better you get new trays 😅😂,0.4204545454545454
Washington,Mon Oct 26 23:15:11 +0000 2020,DC,"@BethGrantActor @DrDenaGrayson ""As that the new sorts of viruses against the humans which has lengthy lifespan; amp… https://t.co/dKSmXbF88R",0.13636363636363635
Washington,Mon Oct 26 23:15:31 +0000 2020,DC,"@BethGrantActor @DrDenaGrayson ""Coronavirus, yet it is not coronavirus, in fact a foul-evil (rejz) that has associa… https://t.co/Yd2qihUhqE",0.0
Altadena,Mon Oct 26 23:15:51 +0000 2020,CA,@Bobby_Drake1331 Got you! That makes since. Go Dodgers,0.0
Los Angeles,Mon Oct 26 23:18:45 +0000 2020,CA,I should’ve got a Dodgers hat,0.0
Sunrise Manor,Mon Oct 26 23:20:03 +0000 2020,NV,@DodgersNation 😂😂 https://t.co/fPXyhZ6LCp,0.0
Altadena,Mon Oct 26 23:20:46 +0000 2020,CA,@Bobby_Drake1331 Definitely bruh 👊🏼 It’s time for all Dodgers fans celebrate I know Pops told me he 82 and hanging… https://t.co/VLnUMvgKWc,0.0
Houston,Mon Oct 26 23:20:58 +0000 2020,TX,@thirst4dodgers Triggered,0.0
San Bernardino,Mon Oct 26 23:21:30 +0000 2020,CA,"@DodgersNation Well let’s see, my mom was 8 and I’m 24 😛",0.0
West Elmira,Mon Oct 26 23:21:50 +0000 2020,NY,@DodgersNation 20 was at my girlfriends house and everyone was sleeping but me . I jumped and wanted to yell but couldn’t do a thing.,0.0
Kendale Lakes,Mon Oct 26 23:22:37 +0000 2020,FL,@SenSchumer If the Senate adjourns that means no more COVID-19 aid for the people that need it. Are you for real? N… https://t.co/zmLBZ7nYRd,-0.024999999999999994
Knoxville,Mon Oct 26 23:24:23 +0000 2020,TN,really thinking about parlaying Rays ML and Bears ML thoughts? $200 smacks for 13 🍯 🥺😛,0.2
Laurel,Mon Oct 26 23:26:12 +0000 2020,MD,@Dodgers please close this series out accordingly tonight thanks.,0.2
Clearwater,Mon Oct 26 23:27:15 +0000 2020,FL,@MLB @budweiserusa #HitTheBuds #Sweepstakes,0.0
Auburn Hills,Mon Oct 26 23:28:03 +0000 2020,MI,"Fall World Series Schedule Update:

Game 3: Tuesday 3pm
Game 4: Wednesday 3pm
Game 5: Thursday 3pm (if necessary)",-0.30000000000000004
Santa Paula,Mon Oct 26 23:28:26 +0000 2020,CA,"Recent strays. If you know the owner, please have them call SPARC immediately! 805-525-8609 must have proof of owne… https://t.co/0zevkXpLRL",0.0
Minneapolis,Mon Oct 26 23:29:16 +0000 2020,MN,"On this day, all previous World Series Winners won the World Series #MLB #WorldSeries",-0.16666666666666666
Minneapolis,Mon Oct 26 23:29:16 +0000 2020,MN,"On this day, all previous World Series Winners won the World Series #MLB #WorldSeries",-0.16666666666666666
Costa Mesa,Mon Oct 26 23:30:51 +0000 2020,CA,Please do try to stay inside. And keep our 2 @OCFA_PIO fire &amp; rescue injured firefighters in your hearts &amp; prays.… https://t.co/TvLqFzDoN0,0.0
Mason City,Mon Oct 26 23:31:24 +0000 2020,IA,.@MLB Patiently waiting for the 10 minute @toriihunter48 defensive @Twins highlights we all deserve.,0.0
Clearwater,Mon Oct 26 23:31:37 +0000 2020,FL,"Hey Look Ma, We're Famous!! 🤣🙈😆💙💙💙 @Pageeb17 @RaysTwinChristy
#RAYSUP #LOVEOURTEAM",0.78125
Helena,Mon Oct 26 23:31:45 +0000 2020,MT,@DodgersLowDown I was 12.,0.0
San Jacinto,Mon Oct 26 23:34:57 +0000 2020,CA,@Dodgers  sign him for next season 🔥⚾️,0.0
Tampa,Mon Oct 26 23:35:06 +0000 2020,FL,One of our marketing vendors is sending a few people to the World Series games left for free and obviously my feeli… https://t.co/YZpD0QGHUt,0.05
Arlington,Mon Oct 26 23:35:21 +0000 2020,TX,"Rays fans making excuses is lame. They won 40 games.  Payroll didn’t buy the dodgers championship, good management… https://t.co/bHToVxrSNL",0.09999999999999998
Arlington,Mon Oct 26 23:35:21 +0000 2020,TX,"Rays fans making excuses is lame. They won 40 games.  Payroll didn’t buy the dodgers championship, good management… https://t.co/bHToVxrSNL",0.09999999999999998
Pico Rivera,Mon Oct 26 23:35:31 +0000 2020,CA,@DodgersNation 93 baby here!,0.0
Watertown,Mon Oct 26 23:35:58 +0000 2020,MA,Coming up at 10 on @NESNAfterHours - Britt drops some great World Series knowledge on us AND who she thinks the nex… https://t.co/2JFhZ8s3wZ,0.8
Tucson,Mon Oct 26 23:36:25 +0000 2020,AZ,@RaySchneid @rezaaslan mini mouse,0.0
Los Angeles,Mon Oct 26 23:36:43 +0000 2020,CA,"Omg LA Is really gonna win the World Series. 

How dope.",0.5
Milton,Mon Oct 26 23:37:02 +0000 2020,MA,@BraYSoSirius I say this at work a lot when this ya don’t make sense &amp; I think my coworkers just think I’m having a stroke.,0.0
Denver,Mon Oct 26 23:39:39 +0000 2020,CO,@YeYo_Gam1nG @MovieGamingTV @MLBTheShow There is only one way to hold that belt @andraeransom https://t.co/c3Zwz9JhKW,0.0
Austin,Mon Oct 26 23:40:01 +0000 2020,TX,#craigbiggio #houstonastros #mlb #baseballcards #nationaltreasures #paniniamerica #ilovethishobby #whodoyoucollect… https://t.co/YICUJXlF3S,0.0
Tampa,Mon Oct 26 23:40:04 +0000 2020,FL,"Big show today! Listen to the podcast if ya missed it! Orestes Destrade talks Rays, Bruce Gradkowski talks Bucs, Sh… https://t.co/TZB0nRGLTS",0.0
Monrovia,Mon Oct 26 23:40:19 +0000 2020,CA,@JimSingiser @hunterdavis_80 @DodgersLowDown 27,0.0
Boca Ciega,Mon Oct 26 23:41:45 +0000 2020,FL,@CjornHoulio I’ve known who  his is for 40 years. So has @Thesolardude. You know him as the persona he portrays.,0.0
Los Angeles,Mon Oct 26 23:43:01 +0000 2020,CA,"🚨 #MondayMotivation 
Setting the TONE for this BIG WEEK/WEEKEND!!! 💙WS🏟 + 👻🎃 = 🎉🍻 

#Dodgers 📣LFG !!! https://t.co/RTzO4fwZyf",0.0
Los Angeles,Mon Oct 26 23:43:19 +0000 2020,CA,Proudly wearing my #Dodgers Cap #losangeles has made a comeback. We are in it to win it! #MLBPlayoffs #California… https://t.co/QsQP6qv2yj,0.9
Los Angeles,Mon Oct 26 23:43:19 +0000 2020,CA,Proudly wearing my #Dodgers Cap #losangeles has made a comeback. We are in it to win it! #MLBPlayoffs #California… https://t.co/QsQP6qv2yj,0.9
Brooklyn,Mon Oct 26 23:46:21 +0000 2020,NY,"@RaysBaseball  will win tonight, I have no 🐕 or 🐴 in the fight!",1.0
Burlingame,Mon Oct 26 23:48:44 +0000 2020,CA,@jimiuorio Watching Dodgers,0.0
Clearwater,Mon Oct 26 23:49:36 +0000 2020,FL,"As much as I miss watching my #Rays today, my heart really needed this day off. 😬💙⚾️🙏 #ThankYouBaseballGods… https://t.co/Px6grclD2J",0.2
Montgomery,Mon Oct 26 23:50:39 +0000 2020,AL,"U out here soliciting sex 
Wit dem funky ass trays https://t.co/ppOYPgoLFF",0.0
Clearwater,Mon Oct 26 23:51:33 +0000 2020,FL,It's almost Halloween &amp; our @RaysBaseball is playing Game 6 of the #WORLDSERIES TOMORROW!!! Let's live in the momen… https://t.co/YpStU0pCNt,-0.3224431818181818
Clearwater,Mon Oct 26 23:52:29 +0000 2020,FL,It's almost Halloween &amp; OUR #RAYS are playing Game 6 of the #WORLDSERIES TOMORROW!!! Let's live in the moment &amp; enj… https://t.co/XKAXZ78fMH,-0.3224431818181818
Menifee,Mon Oct 26 23:54:09 +0000 2020,CA,So many games of stressing I wouldn’t be surprised if I start crying when Dodgers win the WS,0.3
Los Angeles,Mon Oct 26 23:55:51 +0000 2020,CA,Caption please.....   #worldseries #truth #dodgers #baseball #radio #brandfather @ Dodger Stadium https://t.co/55DJSr6nAs,0.0
Keizer,Mon Oct 26 23:56:01 +0000 2020,OR,@tgrant3423 @BillyBall @jaysonst That is why baseball is unwatchable. MLB brought in a golf ball and silly things h… https://t.co/IWjFEMLoUZ,-0.5
Long Beach,Mon Oct 26 23:58:01 +0000 2020,CA,"Can you recommend anyone for this Pharmacy Technician - Retail Store job in #LongBeach, CA? Click the link in our b… https://t.co/rmlBkjalSb",0.0
Houston,Mon Oct 26 23:58:32 +0000 2020,TX,Thank you @BigIkeHoops Coach Ellison for driving us on this evening’s home visits to reclaim and support our… https://t.co/xGXMLb5E0J,0.0
St Paul,Mon Oct 26 23:59:40 +0000 2020,MN,Five trays of rosemary sprinkled heirlooms in the dehydrator... nearly the end of my tomato stash. Yesterday I was… https://t.co/pusJfbSkj8,0.1
Waimalu,Mon Oct 26 23:59:56 +0000 2020,HI,"@jasonrasa @siamicah_ Conceded it already. Give the Dodgers their 2020 World Series Championship*

😉",0.0
Waimalu,Mon Oct 26 23:59:56 +0000 2020,HI,"@jasonrasa @siamicah_ Conceded it already. Give the Dodgers their 2020 World Series Championship*

😉",0.0
