city,date,state,text,polarity
Lompoc,Sun Nov 29 23:14:33 +0000 2020,CA,I just want to travel 🥺,0.0
San Marcos,Sun Nov 29 23:15:00 +0000 2020,TX,A dear friend brought me some Jameson from her trip to Ireland!  It's whiskey time!! #sanmarcos #sanmarcostx… https://t.co/PkL9xa5Vvd,0.0
Munroe Falls,Sun Nov 29 23:15:03 +0000 2020,OH,A nice way to end Thanksgiving weekend: a long walk with the puppy. https://t.co/eVQbTltDAZ,0.27499999999999997
Newnan,Sun Nov 29 23:15:07 +0000 2020,GA,@OneDelightfulL @NomadsPassport @poetixtrip @RudiGourmand @MadHattersNYC @Nicolette_O @RCGibby73 @Stars252525… https://t.co/3h42WGRHRb,0.0
Philadelphia,Sun Nov 29 23:15:17 +0000 2020,PA,Me and rue had so much fun in Atlantic City last week 🥰. We gotta have another trip i like our trips especially without the kids lol,0.275
Kingston,Sun Nov 29 23:15:23 +0000 2020,PA,@BrocksCards I got something crazy my friend- my brother on thanksgiving was like check out this bin of b-ball card… https://t.co/BUhaW67WyE,-0.6
Newnan,Sun Nov 29 23:15:31 +0000 2020,GA,@Gail_Herself @NomadsPassport @poetixtrip @RudiGourmand @MadHattersNYC @Nicolette_O @RCGibby73 @Stars252525… https://t.co/75BnjAlZsr,0.0
Bronx,Sun Nov 29 23:15:50 +0000 2020,NY,"My Thanksgiving Dinner: Part 2: This is my second Thanksgiving platter from Sunday evening of November 29th, 2020.… https://t.co/Zl1rzhyo3H",0.0
Galveston,Sun Nov 29 23:15:53 +0000 2020,TX,"@DaOGTriple None of the Texas senators have any balls, that’s required to be senator for Texas. Look at Ted Cruz, m… https://t.co/1MTUn2dlgN",0.0
Seneca,Sun Nov 29 23:16:46 +0000 2020,SC,Take flight big fella @JavonKinlaw,0.0
Baltimore,Sun Nov 29 23:17:25 +0000 2020,MD,Interior Department's @SecBernhardt continues efforts to strip away bird protections under the Migratory Bird Treat… https://t.co/aHUoBVHOMw,0.0
Houston,Sun Nov 29 23:17:31 +0000 2020,TX,"I'm at Traveler’s Table in Houston, TX https://t.co/l6LiD27x1d",0.0
Campbell,Sun Nov 29 23:17:43 +0000 2020,CA,Omggg @FlightAttendant is sooo good! I just watched the first episode and I’m so hooked. But I have to wait for my… https://t.co/TJ6z32NLvl,0.5625
Miami Beach,Sun Nov 29 23:18:42 +0000 2020,FL,@RabidPit @joeygarrison Lol. The death cult is a trip.,0.8
Severn,Sun Nov 29 23:19:18 +0000 2020,MD,"A whole row to myself on this flight, this has not happened since March.",0.2
Minneapolis,Sun Nov 29 23:19:21 +0000 2020,MN,Watching Weezer on YouTube and having flashbacks to the time a random sketchy dude on the Sunset Strip tried to con… https://t.co/9mPspFZ1w5,-0.5
Lebanon,Sun Nov 29 23:20:02 +0000 2020,PA,"Got to test out the new Black Friday purchase today 🔥🔥🔥

5i - Driver

#golf #flightscope #mevo #golflife… https://t.co/nsEwy1SNpG",-0.015151515151515152
Kenner,Sun Nov 29 23:20:18 +0000 2020,LA,I missed Draya’s thanksgiving food post this year 😔,0.0
Des Moines,Sun Nov 29 23:20:20 +0000 2020,WA,I wish the strip clubs were open 🥺,0.0
New Orleans,Sun Nov 29 23:20:24 +0000 2020,LA,"I know gumbo is the go-to for Thanksgiving leftovers, but this year I tried the @Chef_Keller Pot Pie recipe from th… https://t.co/e30YOBd46a",0.0
Galveston,Sun Nov 29 23:20:25 +0000 2020,TX,@DaOGTriple If he keeps 51%+ of his promises I’m good. I’m crossing my fingers 🤞🏾,0.7
South Jordan,Sun Nov 29 23:20:55 +0000 2020,UT,@Minamoto66 @triplebai 这么狠心、这是有什么仇什么怨呢？,0.0
New Orleans,Sun Nov 29 23:21:11 +0000 2020,LA,"@PickyVeg I’m already back in New Orleans, next trip!",0.04545454545454545
Stockbridge,Sun Nov 29 23:21:14 +0000 2020,GA,"I can't get all drums, american deli tripp'n ‼️😂😂",0.0
Rockford,Sun Nov 29 23:21:37 +0000 2020,IL,"I wanna try strip club chicken wings, durk said they the best. 🤣",0.2
Meriden,Sun Nov 29 23:21:58 +0000 2020,CT,Especially after a few years when it wouldn’t even be a class “trip” thing and became only the kids who had money t… https://t.co/Q4dlGt2tZY,-0.06666666666666667
Orion,Sun Nov 29 23:22:01 +0000 2020,MI,Im bout to take a trip there soon,0.0
Galveston,Sun Nov 29 23:22:03 +0000 2020,TX,"@DaOGTriple She likes lapdogs, she’s just a little embarrassed that he was exposed.",-0.1875
Pomona,Sun Nov 29 23:22:28 +0000 2020,CA,"i’m long overdue for a beach trip, i wanna go so bad :(",-0.5
Waldorf,Sun Nov 29 23:22:29 +0000 2020,MD,ard so you know when people die and there soul be stuck in that one place/area.....but what if you travel the whole… https://t.co/kmIZLNs75g,0.0
Santa Monica,Sun Nov 29 23:22:35 +0000 2020,CA,'World's loneliest elephant' Kaavan starts trip to Cambodia from https://t.co/HxTEnv1D2Z https://t.co/wN5jttWizc… https://t.co/E6JEdtlVtW,0.0
Miami,Sun Nov 29 23:22:45 +0000 2020,FL,I wanna do a cabin trip.,0.0
New Orleans,Sun Nov 29 23:23:39 +0000 2020,LA,@TimEdwardsZero4 Really I'd rather see both! I would love to see him stripped of his fortune to pay back the Americ… https://t.co/waufixHQcN,0.25
Cocoa Beach,Sun Nov 29 23:23:39 +0000 2020,FL,"#triple8quad #chayaskates #barbiepatin #bombahache #cibcrew #cibspacecoast 
No me doy por vencida!
I don’t give up!… https://t.co/FvPd3EmDSp",0.0
Wichita,Sun Nov 29 23:23:51 +0000 2020,KS,marg got to stop playin w me and take a flight ✈️,0.0
Taylor,Sun Nov 29 23:24:07 +0000 2020,MI,The last day for leftovers was yesterday that thanksgiving food was good while it lasted,0.35
Manhattan,Sun Nov 29 23:24:26 +0000 2020,NY,First trip to the salon👸🏾👑❤️ @ Cozy's Cuts for Kids https://t.co/wF5Bc9p2X6,0.02500000000000001
Carteret,Sun Nov 29 23:24:43 +0000 2020,NJ,Got A Bitch That Be Stripping Be Taking Her Tips Got a Bitch With Some Bitches Be Taking Her Bitch,0.0
Mesquite,Sun Nov 29 23:24:45 +0000 2020,TX,"Photo shows doctor embracing a 'vulnerable,' 'lonely' COVID-19 patient on Thanksgiving https://t.co/TgwxVlgpxO via @usatoday",-0.3
Oro Valley,Sun Nov 29 23:25:10 +0000 2020,AZ,@HallTripperGDF @JennaEllisEsq Gabe ..I know weed is legal now but you need to slow down 😂🤣,-0.08518518518518521
Lake City,Sun Nov 29 23:25:13 +0000 2020,TN,I made a full thanksgiving spread today for two different families and I feel so accomplished.,0.18333333333333335
Los Angeles,Sun Nov 29 23:25:16 +0000 2020,CA,Among the things to be thankful for this Thanksgiving is the laughable political importance of the adulting liar &amp;… https://t.co/L3W1RT2OVc,-0.25
Longmont,Sun Nov 29 23:26:03 +0000 2020,CO,"If you were opening a store in a strip mall, and one side had a dispensary and the other side of you had a bakery,… https://t.co/ny4P3l9fn2",-0.125
Campbell,Sun Nov 29 23:26:44 +0000 2020,CA,@ow Going to Maui. COVID test done and negative results so I can get on the flight.,-0.3
Suffolk,Sun Nov 29 23:26:50 +0000 2020,VA,"Look, I’m not really into leftovers in general, but tonight is your last night for thanksgiving leftovers I stg",-0.016666666666666663
Council Bluffs,Sun Nov 29 23:27:17 +0000 2020,IA,Thanksgiving family dinner ✔️,0.0
South Bend,Sun Nov 29 23:27:26 +0000 2020,IN,@dirrty862 @KwikTrip Me too. Soon we will go back.,0.0
Hamden,Sun Nov 29 23:27:32 +0000 2020,CT,@LucaBellodi @uclspp @Unibocconi @DondenaCentre I've never been! Maybe someday when travel is again possible I will… https://t.co/0P6Om0wZyl,0.0
Trenton,Sun Nov 29 23:27:35 +0000 2020,NJ,"Enjoy our Thanksgiving 😊 @ Trenton, New Jersey https://t.co/x6ibTqq1ZP",0.2681818181818182
Thorofare,Sun Nov 29 23:27:38 +0000 2020,NJ,@RedStripeRocco @BankFlat @JerseyFreshGaL Yessssss!!  Can’t wait!!,0.0
Millbrae,Sun Nov 29 23:28:53 +0000 2020,CA,@ohasinwoh @elonmusk I would’ve happily swapped my CRV with you for the weekend. File that away for future roadtrips.,0.4
Lee's Summit,Sun Nov 29 23:29:01 +0000 2020,MO,"Let Tyrann tell it, he could strip the ball every play. He don’t need to tackle",0.0
Brooklyn,Sun Nov 29 23:29:16 +0000 2020,NY,"@slqhcy 1. Lil peep
2. xxxTentacion
3. Trippie Redd
4. Pop Smoke
5. Dua Lipa",0.0
Philadelphia,Sun Nov 29 23:29:20 +0000 2020,PA,@BrentTerhune (works for Thanksgiving too) https://t.co/mIackF0PMe,0.0
Dallas,Sun Nov 29 23:29:43 +0000 2020,TX,Thanksgiving harvest from most but not all of one (1!!!) jalapeño plant. Someone is about to learn how to pickle... https://t.co/CqhDS2pA04,0.9765625
Minneapolis,Sun Nov 29 23:29:46 +0000 2020,MN,@MalcomJ4709 @JoyceWhiteVance Then he can trip over the cat.,0.0
San Gabriel,Sun Nov 29 23:30:18 +0000 2020,CA,@Bigbird_fgc @WSOLogan @TheSupernoon @Dankadillas Need another trip to SoCal ASAP,0.0
Lake Lucerne,Sun Nov 29 23:30:33 +0000 2020,FL,"But what if I , what if I trip ?
What if i, what if i fall? 
Then am I the monster ? 
Just let me know 😫👏🏽 https://t.co/2jEJzw9PPe",0.0
Lakeway,Sun Nov 29 23:30:33 +0000 2020,TX,"#FYI The Secret to Working From Anywhere, According to Digital Nomads | Travel + Leisure https://t.co/CVkhT8cEVz",-0.2
Nashville,Sun Nov 29 23:30:39 +0000 2020,TN,Of course the flight to Orlando has all the most attractive girls I’ve seen in the airport lmao,0.6333333333333333
Indianapolis,Sun Nov 29 23:31:13 +0000 2020,IN,I understand y mfs dont wanna be recorded or jus b nervous .. ppl dtm thats y i dont trip cause if you ever met me… https://t.co/KNz5UUS67Q,0.0
Brookville,Sun Nov 29 23:31:13 +0000 2020,NY,@JenniferJJacobs Free trip,0.4
Chicago,Sun Nov 29 23:31:39 +0000 2020,IL,Thanksgiving Weekend Tradition part 3 - The World’s End #theworldsend #cornettotrilogy #simonpegg #nickfrost… https://t.co/i5YpkLeUBw,0.0
Newnan,Sun Nov 29 23:31:57 +0000 2020,GA,@ocparkbuilder @NomadsPassport @poetixtrip @RudiGourmand @MadHattersNYC @Nicolette_O @RCGibby73 @Stars252525… https://t.co/C76fnVxHU0,0.0
Parker,Sun Nov 29 23:32:00 +0000 2020,CO,"Thanksgiving is over and we have officially decked the halls! Actually, they were decked a couple of weeks ago. But… https://t.co/0Yw8FKQhNV",0.0
Philadelphia,Sun Nov 29 23:32:10 +0000 2020,PA,I still want that Riott Squad triple threat. #LivForever,0.0
Beaumont,Sun Nov 29 23:32:13 +0000 2020,TX,let me chill out ian trippin today.,0.0
Newnan,Sun Nov 29 23:32:35 +0000 2020,GA,@FishOutofMalbec @NomadsPassport @poetixtrip @RudiGourmand @MadHattersNYC @Nicolette_O @RCGibby73 @Stars252525… https://t.co/8ptMDbjaFs,0.0
Oceanside,Sun Nov 29 23:32:42 +0000 2020,CA,@bryanz They sometimes might rub a little but the body is designed for the wheel travel. We were probably doing 85-90mph right there.,0.04910714285714285
Phoenix,Sun Nov 29 23:32:42 +0000 2020,AZ,"If Kushner is traveling re the election, US taxpayers should not pay for the trip.",0.0
Phoenix,Sun Nov 29 23:32:42 +0000 2020,AZ,"If Kushner is traveling re the election, US taxpayers should not pay for the trip.",0.0
Saint Clair,Sun Nov 29 23:32:51 +0000 2020,OH,"@osuchic1 After 245 years, 4 years strips your pride in America? Please tell us what happened that is so terrible.… https://t.co/S91yVd6riI",0.0
Newnan,Sun Nov 29 23:32:54 +0000 2020,GA,@aaaawells @NomadsPassport @poetixtrip @RudiGourmand @MadHattersNYC @Nicolette_O @RCGibby73 @Stars252525… https://t.co/3O4FR36gag,0.0
Austin,Sun Nov 29 23:32:56 +0000 2020,TX,"@elonmusk @MarcusHouseGame @bcart03 @nextspaceflight @NASASpaceflight I know you'll figure this out! Also, any upda… https://t.co/F9OOkNnx1L",0.0
Independence,Sun Nov 29 23:33:09 +0000 2020,KY,#Thanksgiving in #action blessing #MotherEarth by cleaning up litter https://t.co/OvtovFvfM7,0.1
Queens,Sun Nov 29 23:33:20 +0000 2020,NY,I’d like to speak to the genius who scheduled Thanksgiving and Christmas one month apart. Whoever they were clearly… https://t.co/B1KNz0yk2K,0.0
Paradise,Sun Nov 29 23:33:49 +0000 2020,NV,"Ready to Eat....
🎀💕Heaven™️💕🎀 @ Las Vegas Strip https://t.co/fjgixVmJde",0.2
Newnan,Sun Nov 29 23:33:57 +0000 2020,GA,@Nicolette_O @NomadsPassport @poetixtrip @RudiGourmand @MadHattersNYC @RCGibby73 @Stars252525 @drugstoredivas… https://t.co/VaRUQdj001,0.0
Baton Rouge,Sun Nov 29 23:34:17 +0000 2020,LA,Everybody complained about the product on Thanksgiving. Please give the #NFL that same energy for letting this abom… https://t.co/Bry6RoxDBF,-0.15
Anchorage,Sun Nov 29 23:34:20 +0000 2020,AK,"My little cousins stopped by before leaving back to Tok. Safe travels back home @ Anchorage, Alaska https://t.co/CtW5xmTLu1",0.078125
Wilkes-Barre,Sun Nov 29 23:34:39 +0000 2020,PA,"OK I said three dog dare ya. However, I have the liver of an elephant . fourth dog. - Drinking a Super Duper Triple… https://t.co/crd4Q9RVxF",0.27777777777777773
Seaside,Sun Nov 29 23:34:47 +0000 2020,OR,@TripCheckUS30A @WashCoScanner Was wondering what’s going on. Lots of first responders enroute in Astoria,0.25
Philadelphia,Sun Nov 29 23:35:06 +0000 2020,PA,Thanksgiving food finally gone,0.0
Danvers,Sun Nov 29 23:35:16 +0000 2020,MA,"My Straight Husband™️ gave me homemade turkey stock from Thanksgiving so I could make soup, and I’m so excited to t… https://t.co/IHg2vYrAcV",0.2875
Clifton,Sun Nov 29 23:36:04 +0000 2020,NJ,And so my quest for chicharron strength veneers begins! #denistvisit #thanksgivingcasualty #chicharron #newsmile… https://t.co/wcWMhAL4i5,0.0
Arlington,Sun Nov 29 23:36:05 +0000 2020,VA,"Everyone who traveled for Thanksgiving must get COVID-19 test done, every day for next 14 days. 

You can be positi… https://t.co/CXLk67ippp",0.0
Arlington,Sun Nov 29 23:36:05 +0000 2020,VA,"Everyone who traveled for Thanksgiving must get COVID-19 test done, every day for next 14 days. 

You can be positi… https://t.co/CXLk67ippp",0.0
Newnan,Sun Nov 29 23:36:07 +0000 2020,GA,@drugstoredivas @NomadsPassport @poetixtrip @RudiGourmand @MadHattersNYC @Nicolette_O @RCGibby73 @Stars252525… https://t.co/o9M89ih8gn,0.0
Chapel Hill,Sun Nov 29 23:36:10 +0000 2020,NC,"Made Thanksgiving leftovers lentil soup. Used the roasted vegetables (rutabaga, carrots and sweet potatoes), mashed… https://t.co/H9kVwnjPQr",0.35
