city,date,state,text,polarity
Newport,Mon Nov 23 23:11:19 +0000 2020,OR,"Wish I coulda stuck with just tripping and falling on the ground the other night, but nope. I tripped and fell....FOR SOMEONE.",-0.125
Washington,Mon Nov 23 23:11:27 +0000 2020,DC,"#Democrats voted for a country that shuns Thanksgiving, #Christmas, July 4th, and pretty much every other Federal h… https://t.co/YSbqDy7dgd",0.10833333333333334
Charlotte,Mon Nov 23 23:11:38 +0000 2020,NC,"Thanksgiving is literally days away! 

Have you ordered your turkey day weight gain rescue kit yet? 👀",0.0
Des Moines,Mon Nov 23 23:11:50 +0000 2020,IA,After seeing the thanksgiving potluck menu at my job I know damn well I’m not gonna eat none of that,0.0
Brooklyn,Mon Nov 23 23:11:58 +0000 2020,NY,I have to cook my own thanksgiving dinner this year .. I’m excited yet overwhelmed of the thought.,0.4875
Columbus,Mon Nov 23 23:12:03 +0000 2020,OH,How y’all thanksgiving living room outfits hitting 👀😂,0.0
West Long Branch,Mon Nov 23 23:12:03 +0000 2020,NJ,Wishing you a Blessed Thanksgiving!🦃💕 https://t.co/XuLIQDaxGu,0.0
Middletown,Mon Nov 23 23:12:13 +0000 2020,CT,@TheRealHoarse @AngelaM_SLP Deputy of beach travel worldwide test.,0.0
Fort Wayne,Mon Nov 23 23:12:20 +0000 2020,IN,@officialairwolf @AEW @TopFlight612 Congrats dude 🥶🤙🏼,0.0
Irving,Mon Nov 23 23:12:23 +0000 2020,TX,"Thanksgiving is a few days away...gonna do my own turkey trot early in the morning, followed by possibly getting so… https://t.co/eNkaVfz9FK",0.125
Waipio,Mon Nov 23 23:12:26 +0000 2020,HI,"@KingMidasDtx If we ain’t hooping hard going at it, I don’t wanna hoop. He trippin them the best sessions to hoop at",0.35416666666666663
Williamstown,Mon Nov 23 23:12:41 +0000 2020,NJ,@Kbratke @Benaskren Favorite side dish for Thanksgiving?  And yay or nay on Egg Nog?,0.5
Overland Park,Mon Nov 23 23:12:42 +0000 2020,KS,I hear [seriously] this is one of the top selling wines for Thanksgiving. Every last penny from sales go directly t… https://t.co/wZFUEGXbnC,0.06666666666666668
Fort Wayne,Mon Nov 23 23:13:07 +0000 2020,IN,My life before Thanksgiving creepin up like https://t.co/gfWZcnPMh2,0.0
Scottsdale,Mon Nov 23 23:13:09 +0000 2020,AZ,No hate to my stripper friends but they both should be allowed to open 😡,0.2
San Diego,Mon Nov 23 23:13:12 +0000 2020,CA,I’ve never been a fan of thanksgiving,0.0
Portland,Mon Nov 23 23:13:20 +0000 2020,OR,@live955 I always go to my aunt house every thanksgiving sadly I can’t going this year ❤️🥺,-0.5
Bradenton,Mon Nov 23 23:13:45 +0000 2020,FL,"@VernBuchanan I believe it's time to concede election, we've allowed legal action, but let's make this Thanksgiving… https://t.co/WCOLOoDVa2",0.15000000000000002
West Long Branch,Mon Nov 23 23:13:51 +0000 2020,NJ,We are truly blessed at SJS.! 💕Wishing you a very Happy Thanksgiving.🦃♥️ https://t.co/dmoQiN96g8,1.0
Hoboken,Mon Nov 23 23:14:11 +0000 2020,NJ,#ThanksgivingWeek #RecipeOfTheDay my Never Fail Corn Bread!! So delish and easy. Make it ahead to lessen the stress… https://t.co/pxgOWYvAMJ,0.4119791666666667
Country Club Hills,Mon Nov 23 23:14:14 +0000 2020,IL,The next 4 days off of work because of Thanksgiving is the break I need. I'm tired if looking at the computer.,-0.2
Woods and Lakes,Mon Nov 23 23:14:39 +0000 2020,FL,gma just cheffed up the best dinner and now i’m hella excited for thanksgiving 🥵🥵🥵,0.6875
Country Club Hills,Mon Nov 23 23:15:12 +0000 2020,IL,The next 4 days off of work because of Thanksgiving is the break I need. I'm tired of looking at the computer.,-0.2
Philadelphia,Mon Nov 23 23:15:35 +0000 2020,PA,I wanna see strippers I want to just see ass and dick everywhere plz 😩,0.0
Los Angeles,Mon Nov 23 23:15:57 +0000 2020,CA,@CominSecond @IIsajorovatsug @bijancbayne @fortunatelyljm You trippin,0.0
Cary,Mon Nov 23 23:16:13 +0000 2020,NC,"We’ve all had uncomfortable family Thanksgivings, but never a one termed, Michigan certified, Trump family, three d… https://t.co/qKL1WLHQEh",-0.5
Houston,Mon Nov 23 23:16:19 +0000 2020,TX,"ion even trip when oomf like mfs pictures, kuz ik how mfs look in person 😭😭",0.0
Livermore,Mon Nov 23 23:16:20 +0000 2020,CA,🤣👍🏼! #HappyThanksgiving 🦃,0.0
Tysons Corner,Mon Nov 23 23:16:20 +0000 2020,VA,I wish everyone Happy Thanksgiving 🦃 and Merry Christmas 🎄!,1.0
Honolulu,Mon Nov 23 23:16:27 +0000 2020,HI,"@realDonaldTrump please stop this bullshit, concede and let us have a relaxing Thanksgiving weekend without all of… https://t.co/4PHFUcOMN5",0.0
Philadelphia,Mon Nov 23 23:16:28 +0000 2020,PA,"Bring in quarantine, at least Don Jr won’t get slapped at the Thanksgiving table this year.",-0.3
Harrison,Mon Nov 23 23:16:36 +0000 2020,NY,Love a good #jamboard icebreaker for #ThanksgivingWeek...🧡💛🤎❤️ #ThankfulFor #grateful @PS72X @mcolonps72… https://t.co/i2n7JejAnT,0.6
Vidor,Mon Nov 23 23:16:41 +0000 2020,TX,Already Thinkin Bout My Next Trip Back Home. I’m Stayin For 2 Weeks Fk It,0.0
Tallahassee,Mon Nov 23 23:16:43 +0000 2020,FL,@_JayPeg @skylarvibes @ayeezaria When we go on our road trip to my city next summer I will shove one in your throat… https://t.co/vPFbctwYRQ,0.0
Draper,Mon Nov 23 23:16:49 +0000 2020,UT,@TempUtah @utah_man16 @bkearl83 @gtb_DAD0719 @khyiristonga They don’t understand the Cancel on Thurs(Thanksgiving D… https://t.co/WtUtqgDZkV,0.0
San Antonio,Mon Nov 23 23:16:57 +0000 2020,TX,Before thanksgiving          After eating thanksgiving https://t.co/xzhMiKUF8C,0.0
Brooklyn,Mon Nov 23 23:17:06 +0000 2020,NY,Vegetarian Thanksgiving is always a little anti-climatic but we’ve hit a new low with our four-person family’s brai… https://t.co/uywhPnNdys,-0.017045454545454548
Manhattan,Mon Nov 23 23:17:06 +0000 2020,NY,I have asked everyone I care about to cancel their Thanksgiving plans. 👇🙏,0.0
Bronx,Mon Nov 23 23:17:12 +0000 2020,NY,I work on Thanksgiving &amp; Black Friday ...,-0.16666666666666666
San Antonio,Mon Nov 23 23:17:34 +0000 2020,TX,Before thanksgiving     After eating thanksgiving https://t.co/Q5vh2FZuCY,0.0
Annapolis,Mon Nov 23 23:17:45 +0000 2020,MD,"It's officially Thanksgiving week!

My sisters are in full bloom gorgeousness!! 

#Thanksgivingcactus #Thanksgiving… https://t.co/tsREQNi1iL",0.546875
Corvallis,Mon Nov 23 23:17:56 +0000 2020,OR,I need a tripod for selfies,0.0
Wake Forest,Mon Nov 23 23:18:25 +0000 2020,NC,"@WalkerJohnB 👍🏼 2021 is the year I/we plan to make our trips we missed in 2020, so I am watching things as they develop",0.0
Greenwood,Mon Nov 23 23:18:39 +0000 2020,IN,Had a Great time giving out thanksgiving baskets with @BballGwoodBoys last week 🦃 https://t.co/njv4i6UjtH,0.4
New Orleans,Mon Nov 23 23:19:01 +0000 2020,LA,@BASJOE @MSNBC It’s already too late! He’s 74 years old he will not change his strips!!,-0.109375
Houston,Mon Nov 23 23:19:04 +0000 2020,TX,@_TrippyTee i got 6 braids in my head?,0.0
Clearwater,Mon Nov 23 23:19:04 +0000 2020,FL,Oregon Governor Asks Citizens To Snitch On Lockdown Violators This Thanksgiving https://t.co/UzNfZW9IBI,0.0
Palm Beach Gardens,Mon Nov 23 23:19:06 +0000 2020,FL,Well this will be a different Thanksgiving than usual.  Lots to be thankful for.  Ready to get rolling on Wednesday… https://t.co/JotGP21Qv2,-0.016666666666666663
Manhattan,Mon Nov 23 23:19:15 +0000 2020,NY,"Update. The line is only 10 deep which is light on a Monday and days before Thanksgiving.  

Shoutout to the TJ Gawds",0.13333333333333333
Overland Park,Mon Nov 23 23:19:16 +0000 2020,KS,Americans really out here trying to have the most authentic Thanksgiving by killing everyone around them with disea… https://t.co/RTaTpFDMsF,0.39999999999999997
Ashland,Mon Nov 23 23:19:23 +0000 2020,MA,"Testing is up.
Cases are down.
False positives higher than 25%
Be smart, be safe, enjoy Thanksgiving! 
It’s now a c… https://t.co/tUSTps0Gif",0.15145502645502643
Boulder,Mon Nov 23 23:19:23 +0000 2020,CO,"Shamelessly asking for a hot plate on Thanksgiving....
If you wanna bless me even with leftovers I’ll be grateful",0.25
Beverly,Mon Nov 23 23:19:25 +0000 2020,MA,Where should I travel to next?,0.0
Enterprise,Mon Nov 23 23:19:32 +0000 2020,NV,"Today, @NevadaAG Office investigators participated in the first of many days of spreading Thanksgiving cheer by del… https://t.co/6GPAH6yBLT",0.375
York,Mon Nov 23 23:19:57 +0000 2020,PA,@odogg_daGreat @BGrove916 I think I'll b alrite he's tripping,0.0
Cambridge,Mon Nov 23 23:19:59 +0000 2020,MA,"RELAXATION STATION: How to soothe your triple warmer-
https://t.co/eeyoKdiDdA 

#mondaythoughts #MondayMotivaton… https://t.co/mF6mtwuHZd",0.0
Sunrise,Mon Nov 23 23:20:02 +0000 2020,FL,TOMORROW IS THE DEADLINE FOR THANKSGIVING ORDERS! Make sure you place your orders before 5:00pm at… https://t.co/6R91wJkvnd,0.5
Los Angeles,Mon Nov 23 23:20:12 +0000 2020,CA,@_TrippyTee i felt bad like how she seen my tweet 😭,-0.6999999999999998
Huntsville,Mon Nov 23 23:20:14 +0000 2020,AL,lmao still tripping off of how Gucci came in with a diss song he made for this battle😂,0.6
Atlanta,Mon Nov 23 23:20:31 +0000 2020,GA,Thanksgiving is never going to be the same....,0.0
Plymouth,Mon Nov 23 23:20:48 +0000 2020,MN,I find it so selfish that I’m cancelling all my thanksgiving plans so I can keep my loved ones safe but my roommate… https://t.co/jPWeqyzJwH,0.2333333333333333
Belton,Mon Nov 23 23:21:02 +0000 2020,MO,I just want someone I can travel the world with,0.0
Houston,Mon Nov 23 23:21:04 +0000 2020,TX,Everyone have a great Thanksgiving. https://t.co/0ah33YwSM6,0.8
Los Angeles,Mon Nov 23 23:21:10 +0000 2020,CA,"@DuncanStripp Doesn’t make it right 😂 ... but in certain teas, I can understand. Builders Tea? Nooooooooo.",0.25
Pittsburgh,Mon Nov 23 23:21:13 +0000 2020,PA,Didn’t even make it to Thanksgiving. 😒,0.0
Chicago,Mon Nov 23 23:21:13 +0000 2020,IL,@OozingWound @Ganserband The writing sessions for Tales From Topographic Oceans were so intense that I can travel b… https://t.co/rPi3snINzb,0.2
Lakeland Heights,Mon Nov 23 23:21:15 +0000 2020,TX,jaxxy and i r cooking thanksgiving dinner this so who should we poison 😎,0.0
Lincoln,Mon Nov 23 23:21:31 +0000 2020,NE,Asked my mom for her French Silk pie recipe so I can make it for myself and Vic for Thanksgiving and was reminded o… https://t.co/WpsX9U0WeR,0.0
Dumont,Mon Nov 23 23:21:33 +0000 2020,NJ,"Just confirmed 
Thanksgiving Football Game has been Canceled due to Covid issues in district 
@GoTigersTHS… https://t.co/X0ZA3x3AiV",-0.041666666666666664
Clovis,Mon Nov 23 23:21:36 +0000 2020,CA,I haven’t seen this car make a pass down a strip in so long I’m gonna cry when he does,-0.1027777777777778
Philadelphia,Mon Nov 23 23:21:41 +0000 2020,PA,#StayHomeForThanksgiving,0.0
Lutz,Mon Nov 23 23:21:44 +0000 2020,FL,"Have you been tuning in for our #GSHSESPNThanksgivingMadness? Remember, the polling is held on Instagram and voting… https://t.co/GmuIWe5xCq",0.0
Seagoville,Mon Nov 23 23:21:59 +0000 2020,TX,"Damn I really miss Bubba. I hate covid !! We could be going to fancy bars, getting fancy drinks and just trip out on everything together .",-0.4
Redondo Beach,Mon Nov 23 23:22:21 +0000 2020,CA,"Colonization took everything that was Indigenous to this land for itself. And gave nothing in return. 

Happy Thankstaking. #Thanksgiving",0.8
Chatham,Mon Nov 23 23:22:31 +0000 2020,IL,@TopFlightDes3 https://t.co/zzKp9aXwve https://t.co/RoUu8XLDPk,0.0
Corpus Christi,Mon Nov 23 23:22:40 +0000 2020,TX,Because he’s bad ass and forward thinking #elonmusk BravoZulu from #tripledigithunter #surfman374 I think… https://t.co/JLudkmz0rI,-0.6999999999999998
Desoto,Mon Nov 23 23:22:52 +0000 2020,TX,@wfaa Thanksgiving gets fully celebrated at my home!  The next day is when I pull out Christmas decorations.  Keep… https://t.co/2BYx0pzrQD,0.21875
Frisco,Mon Nov 23 23:22:59 +0000 2020,TX,It’s a straight concert on this mini road trip,0.2
Cincinnati,Mon Nov 23 23:23:00 +0000 2020,OH,“A Zoom Thanksgiving is better than an ICU Christmas”,0.5
Houston,Mon Nov 23 23:23:01 +0000 2020,TX,WATCH LIVE: Houston Mayor addressing COVID-19 protocols ahead of Thanksgiving. #abc13 https://t.co/rLvVjiRjGA,0.13636363636363635
Newark,Mon Nov 23 23:23:13 +0000 2020,NJ,@MsKellyBel @amandacarpenter Wasting money on personal golf trips. USA should bill him,0.0
Warwick,Mon Nov 23 23:23:21 +0000 2020,RI,"@KatherineHyp In a totally unrelated tweet, @ProvidenceRI has a list of Thanksgiving takeout options.",0.0
Frisco,Mon Nov 23 23:23:23 +0000 2020,TX,My uncle was upset I couldnt come for thanksgiving 😩😩😩,0.0
Chicago,Mon Nov 23 23:23:35 +0000 2020,IL,"Well, my 5 person, all-family, all in-Chicago Thanksgiving dinner just got canceled :(

I mean, I get it, but it still sucks.",-0.45416666666666666
Austin,Mon Nov 23 23:23:37 +0000 2020,TX,"All the bullshit of a full week, compressed into one day.

The beauty of Thanksgiving Monday.",0.35
Desoto,Mon Nov 23 23:24:18 +0000 2020,TX,"Chris, I am like you when it comes to clearly separating Thanksgiving and Christmas!!
@clawrenceDFW",0.15625000000000003
