city,date,state,text,polarity
Burlington,Tue Nov 24 23:19:07 +0000 2020,VT,My favorite song for Thanksgiving has a deeper meaning this year. 😞The Highwomen: Crowded Table [OFFICIAL VIDEO]… https://t.co/wxp6BV9nAU,0.5
Lakeway,Tue Nov 24 23:19:09 +0000 2020,TX,"SIRENS in Boca Chica! 🚨🚨🚨

This means we’re about 10 minutes away from an attempted triple-Raptor static fire with… https://t.co/sDv6HlHfgT",0.5
Old Jefferson,Tue Nov 24 23:19:10 +0000 2020,LA,it doesn’t even feel like thanksgiving is in a day...,0.0
Houston,Tue Nov 24 23:19:12 +0000 2020,TX,🦃🍂Gobble up some Sweet Desserts this Thanksgiving! Change things up and add these exclusive Gourmet Desserts to you… https://t.co/6LTFeI6InX,0.4375
Los Angeles,Tue Nov 24 23:19:26 +0000 2020,CA,"‘What are you doing for thanksgiving since you’re not going home?’

Cutting onions, crying, and eating.

And a heav… https://t.co/aa4tkjOpKK",-0.4
Alexandria,Tue Nov 24 23:19:40 +0000 2020,VA,These are the intense Thanksgiving debates awaiting Black families this week. 💥💥💥,0.016666666666666677
Virginia Beach,Tue Nov 24 23:19:43 +0000 2020,VA,"I just told my wife that this will be our 37th Thanksgiving together. I also told her that if she loved me, that I… https://t.co/5tGzzCdFAO",0.7
Galena Park,Tue Nov 24 23:19:49 +0000 2020,TX,I still don’t have a outfit to wear to the living room for Thanksgiving I might not even go 🙄,0.0
Tucson,Tue Nov 24 23:19:53 +0000 2020,AZ,@hoopsnut351 Oh is Pitt traveling to San Francisco this year? Guess i missed that on the schedule. Tough matchup. M… https://t.co/TcyhZcF0GA,-0.3888888888888889
Stamford,Tue Nov 24 23:19:55 +0000 2020,CT,"@cbarthold I-95 traffic, although heavier than usual in this Covid era, seems much better than a typical Thanksgiving Tuesday night!",0.013888888888888895
Paradise,Tue Nov 24 23:19:56 +0000 2020,NV,"2020 partly summed up:
•
Sitting on my flight in my mask and there is a piece of fuzz on my phone... so I casually… https://t.co/CHzjBZFGIN",0.0
Los Angeles,Tue Nov 24 23:20:08 +0000 2020,CA,COVID pre travel test book..airport car service book cuz i’m a snob. England here I come!! Its a dream come true to… https://t.co/okqXQMB9g2,0.35
South Run,Tue Nov 24 23:20:24 +0000 2020,VA,@SapinRachel Not sure yet. Flying on Thanksgiving Day to Ron Rogness’ cabin in Wisconsin to hunt whitetail with my… https://t.co/HHZJP0B6xP,-0.25
Houston,Tue Nov 24 23:20:26 +0000 2020,TX,"Damn. When I think of my EDC trip, i_o is the first thing that comes to my head. One of my favorite sets of all tim… https://t.co/tY0Rd6Isrh",0.375
Honolulu,Tue Nov 24 23:20:34 +0000 2020,HI,Thanksgiving is the most important meal of the year,0.45
Cookeville,Tue Nov 24 23:20:34 +0000 2020,TN,i can’t wait to piss off my conservative uncle this Thanksgiving 🥰,0.0
Oakland,Tue Nov 24 23:20:40 +0000 2020,CA,@JillWohlner @topntran I read about why this is. Michelin wanted to encourage people to go on road trips and use th… https://t.co/ycpEnHiZAQ,0.0
San Francisco,Tue Nov 24 23:20:42 +0000 2020,CA,@Andy411oak Tight I’m down after thanksgiving 🦿,-0.16706349206349208
Perry,Tue Nov 24 23:20:52 +0000 2020,GA,"Lol I be playin smoke break, mood swings, throw away, and power trip one after another to test if I’ll get sad. Las… https://t.co/MfthayCJ8t",0.15000000000000002
Sunnyvale,Tue Nov 24 23:20:59 +0000 2020,CA,"@cwgabriel Gawd.  Loved the book mainly for the abundance of nostalgia.
Hated the movive for striping out half of w… https://t.co/vXY7JIfK1K",-0.050000000000000024
Philadelphia,Tue Nov 24 23:21:43 +0000 2020,PA,"Tripping, falling, with no safety net
Boy, it must be something that you said
Is it real this time or is it in my h… https://t.co/Ga5NlErgJ8",0.1
Newport,Tue Nov 24 23:21:44 +0000 2020,TN,@Hetz20 Thanksgiving Blessings !,0.0
Los Angeles,Tue Nov 24 23:21:49 +0000 2020,CA,"Beautiful platter for Thanksgiving one of a kind!
#supportsmallbusiness #supportlocal #gifts#artistsupport… https://t.co/MUOBKGU5se",0.8
Los Angeles,Tue Nov 24 23:21:52 +0000 2020,CA,Emirates offers a free hotel stay with your Dubai layover https://t.co/WQzjXGCsgp via @CNNTravel,0.25
Cincinnati,Tue Nov 24 23:22:09 +0000 2020,OH,My thanksgiving plans now include waiting up until 12:01 am on Black Friday to online purchase one of the TWO cat t… https://t.co/EVRw8JBUvQ,-0.16666666666666666
Dearborn,Tue Nov 24 23:22:19 +0000 2020,MI,You want some delicious chili to enjoy Thursday? Message @amburritooo to arrange a pickup. #chiliforThanksgiving,0.7
Houston,Tue Nov 24 23:22:33 +0000 2020,TX,Crazy I’m not making any pecan pies this thanksgiving🤷🏾‍♂️,-0.6
Chicago,Tue Nov 24 23:22:53 +0000 2020,IL,@victorflight @leeveronvisk Q?,0.0
Hugo,Tue Nov 24 23:23:02 +0000 2020,OK,Choctaw Travel Plaza,0.0
St Louis,Tue Nov 24 23:23:07 +0000 2020,MO,"Survey shows where people are most likely to travel despite warnings this Thanksgiving. 

https://t.co/9gUcSF8Av3 https://t.co/RFLKgpS0LH",0.25
St Louis,Tue Nov 24 23:23:07 +0000 2020,MO,"Survey shows where people are most likely to travel despite warnings this Thanksgiving. 

https://t.co/9gUcSF8Av3 https://t.co/RFLKgpS0LH",0.25
Salt Lake City,Tue Nov 24 23:23:14 +0000 2020,UT,Folks had planned to go down to St George for Thanksgiving but canceled then decided to drive to Carlsbad CA with o… https://t.co/JBwYECL4hz,-0.15555555555555559
Atlantic City,Tue Nov 24 23:23:27 +0000 2020,NJ,"TAKE FLIGHT 8pm..(est.) 
on RUFF RYDERS RADIO 
download the app today or live stream now 
(link in bio)… https://t.co/zk5Z7bZD6H",0.13636363636363635
State College,Tue Nov 24 23:23:35 +0000 2020,PA,Y'all have an excuse to not see your inlaws and family at thanksgiving this year and now you want to see them????,-0.05
Brushy Creek,Tue Nov 24 23:23:53 +0000 2020,TX,@JRudd_Scout @FlatgroundApp @FlatgroundBats I wonder if there is an opportunity for some travel organizations to offer a “gap” year program?,0.0
Palm Valley,Tue Nov 24 23:23:55 +0000 2020,FL,This is why the Spider is telling the truth HA HA HA happy almost thanksgiving,0.8
Dallas,Tue Nov 24 23:24:06 +0000 2020,TX,"New Video Thanksgiving Day  🖤 @ Dallas, Texas https://t.co/cw8wZfiiEF",0.13636363636363635
Burr Ridge,Tue Nov 24 23:24:07 +0000 2020,IL,@MexicanViking For Thanksgiving or always?,0.0
Palm Valley,Tue Nov 24 23:24:21 +0000 2020,FL,This is why the Spider is telling the truth HA HA HA happy almost thanksgiving @MaxwellJRitchie,0.8
Frederick,Tue Nov 24 23:24:21 +0000 2020,MD,@pbmerrick Thank you so much! Hope your Thanksgiving is awesome!,0.625
Aliquippa,Tue Nov 24 23:24:22 +0000 2020,PA,"🍁🦃 Happy Thanksgiving 🦃🍁 From Kennedy Everyone 🐾 @ Hopewell Township, Beaver County, Pennsylvania https://t.co/cTcJOXx1e9",0.8
Houston,Tue Nov 24 23:24:45 +0000 2020,TX,@_CardiaQ 😂😂😂😂😂 HOT she been waiting on that Mac and Cheese and I feel her 10000000 lol thanksgiving ain’t the time,0.525
Atlanta,Tue Nov 24 23:25:02 +0000 2020,GA,"Dude.....
A situationship where dude is paying your tuition &amp; bills is heaven! Baby girl is tripping about wanting to settle down.",-0.15555555555555559
Torrance,Tue Nov 24 23:25:09 +0000 2020,CA,Asking my kids at work what they’re doing for thanksgiving and one of them really said “I’m sitting at the dinner t… https://t.co/NMahUzSrGu,0.2
San Marcos,Tue Nov 24 23:25:09 +0000 2020,TX,Looks like I’m spending Thanksgiving dolo this year 🥴,0.0
Fort Smith,Tue Nov 24 23:25:20 +0000 2020,AR,@RepSwalwell Truth.... Happy Thanksgiving to you and your sweet family. https://t.co/dePDGhR5LE,0.575
Bellingham,Tue Nov 24 23:25:21 +0000 2020,WA,id rather die on the plane flight home than disappoint you in the years to come,0.0
Frisco,Tue Nov 24 23:25:29 +0000 2020,TX,"With #Thanksgiving already upon us, @DallasFireRes_q is encouraging everyone to consider these safety tips.....… https://t.co/md6V6spJES",0.0
Manhattan,Tue Nov 24 23:25:33 +0000 2020,NY,Another Stripe Earned ! Landed @bravo_supermarketsofficial In Orlando Florida Thanks To Our Team @tigerlyfe_florida… https://t.co/5fyzoalEoD,0.2
Sandy Springs,Tue Nov 24 23:25:33 +0000 2020,GA,Thanksgiving finna having a surge of coronavirus ; hospitals better brace themselves,0.5
Garland,Tue Nov 24 23:25:34 +0000 2020,TX,@GuhThatsChango i’m finna book my flight now,0.0
Salt Lake City,Tue Nov 24 23:25:37 +0000 2020,UT,"Stay home for Thanksgiving, be safe, and support your local service industry when you can. ✌🏽",0.25
Shively,Tue Nov 24 23:25:44 +0000 2020,KY,Wishing @christianeckes and his family a happy thanksgiving on Thursday everyone,0.8
Nashville,Tue Nov 24 23:25:56 +0000 2020,TN,almost done shopping for thanksgiving 😩 I really wish we would’ve did this earlier bc these stores crazy rn,-0.13333333333333333
Richmond,Tue Nov 24 23:26:02 +0000 2020,VA,Am I tripping was Bandana not nominated last year ??,0.0
Cincinnati,Tue Nov 24 23:26:06 +0000 2020,OH,"I’m gonna get it outta the way now &amp; drop it.

Thanksgiving is made up &amp; was placed where it is on the calendar 2 e… https://t.co/CekaTduLQc",0.0
Philadelphia,Tue Nov 24 23:26:08 +0000 2020,PA,"i just feel like we should have a thanksgiving eve ... yes, niggas be that hungry",0.0
Saratoga Springs,Tue Nov 24 23:26:15 +0000 2020,NY,Saratoga watch out. It’s coming from the south and from the west... please don’t travel or have relatives import it… https://t.co/mAO400Gf6O,0.0
Los Angeles,Tue Nov 24 23:26:19 +0000 2020,CA,"Caramelized onions, pear, and blue cheese anyone? Omg I feel like Remy when he tripped balls off that mushroom and… https://t.co/LtNHaL393G",0.0
Brooklyn,Tue Nov 24 23:26:24 +0000 2020,NY,(In general I’ve wondered this about the Thanksgiving discourse - how much the perception of risks etc is shaped by… https://t.co/yBBnB3y1St,0.125
Cinnaminson,Tue Nov 24 23:26:29 +0000 2020,NJ,@KFILE How is your precious girl doing? Prayers are still coming her way. Thanksgiving blessings to your family.,0.5
Hobart,Tue Nov 24 23:26:38 +0000 2020,IN,@realDonaldTrump I’ll give you this one. Happy thanksgiving.,0.8
Dallas,Tue Nov 24 23:26:47 +0000 2020,TX,A world where I can travel for work&gt;&gt;🤩 https://t.co/AjixD45sA2,0.0
Los Angeles,Tue Nov 24 23:26:56 +0000 2020,CA,Founders trying to optimize timing of rounds: this Thanksgiving is one of the busiest fundraising climates I’ve see… https://t.co/33zzg7sT63,0.0
Lowry Crossing,Tue Nov 24 23:27:00 +0000 2020,TX,"@VeggieTales 

You know half of the cast are fruits...right? 

....you have a living strip of bacon for goodness sake....",-0.16666666666666666
Bronx,Tue Nov 24 23:27:06 +0000 2020,NY,"Yoooooo, I thought I was the only one. Like am I trippin lmfao 🤣",0.0
Austin,Tue Nov 24 23:27:18 +0000 2020,TX,"And there’s your triple-Raptor static fire test!

Barring any issues with this firing, #SpaceX should be clear to p… https://t.co/UDIKpgb9pO",0.3625
Red Oak,Tue Nov 24 23:27:23 +0000 2020,IA,@IowaFBLive Let's make it a very happy Thanksgiving by putting a severe beat down on the huskers friday   Go Hawks  #HawkeyeTillIDie,0.4222222222222222
Houston,Tue Nov 24 23:27:43 +0000 2020,TX,Don’t experiment on Thanksgiving!!,0.0
Rockland,Tue Nov 24 23:27:44 +0000 2020,MA,Tru North Insurance Agency - Happy Thanksgiving. We wish to thank you for being part of our journey this year.… https://t.co/YGyb3dJBJC,0.8
Minneapolis,Tue Nov 24 23:28:09 +0000 2020,MN,@flightradar24 Wow. Just wow.,0.1
Mechanicsville,Tue Nov 24 23:28:21 +0000 2020,VA,"@ulexon @YouTube Have a wonderful thanksgiving brother Hans, God bless you and your family!❤❤❤",1.0
Secaucus,Tue Nov 24 23:28:22 +0000 2020,NJ,Good job by @zoom_us removing the 40-minute limit on Thanksgiving!,0.875
Houston,Tue Nov 24 23:28:25 +0000 2020,TX,@Livgabrie Bitch you about to have the best thanksgiving dinner and I’m just waiting for pics man,1.0
Fremont,Tue Nov 24 23:28:30 +0000 2020,CA,Wishing you all a safe Thanksgiving! 🙏,0.625
Barre,Tue Nov 24 23:28:39 +0000 2020,VT,"Tomorrow is Thanksgiving Eve and we are putting the final touches on your desserts, treat and meal.  We still have… https://t.co/5RVy200vjf",0.0
Pine Bluff,Tue Nov 24 23:28:43 +0000 2020,AR,@dc_hoodrich_ It’s thanksgiving shit I might b,-0.2
Milpitas,Tue Nov 24 23:28:57 +0000 2020,CA,@taxastweets @tastemade THIS IS MY DREAM CAKE for thanksgiving but my mother would never love it.,-0.25
Oviedo,Tue Nov 24 23:28:59 +0000 2020,FL,@UCF_Citronaut @Squints_15 Have a happy thanksgiving. There are dozens and dozens things to do to help with a pre s… https://t.co/M9EuxgLZ9w,0.8
Indianapolis,Tue Nov 24 23:29:05 +0000 2020,IN,A day in the Life of my #IrishDancer #ClaireBear  #HaveDressWillTravel #VirusLand .... #Oireachtas2020 https://t.co/iG0hxaKDAj,0.0
Portland,Tue Nov 24 23:29:12 +0000 2020,OR,@StephMcMahon @TripleH don’t forget my draft picks; when new day follows the positivity is in the future.King Corbi… https://t.co/B3CRqNih4b,0.13636363636363635
Glenwood,Tue Nov 24 23:29:20 +0000 2020,IL,I’m ready for the taste of Thanksgiving macaroni to hit me 😭,0.2
Cumberland,Tue Nov 24 23:29:24 +0000 2020,IN,I’m just thankful this is the last time I have to watch @realDonaldTrump pardon a turkey for Thanksgiving.,0.0
San Francisco,Tue Nov 24 23:29:35 +0000 2020,CA,What poindexter kid is disappointed about missing thanksgiving?,-0.475
San Francisco,Tue Nov 24 23:30:04 +0000 2020,CA,"I honestly can’t believe it’s Thanksgiving. 

Through all of this it is Thanks-fucking-giving.",0.6
Bon Air,Tue Nov 24 23:30:11 +0000 2020,VA,Tripping over nothing in your Ugg’s is so embarrassing 😂,0.0
Little Rock,Tue Nov 24 23:30:13 +0000 2020,AR,@TieDyeTravels @shaylateater @THV11 @thisguyjd @HaydenBalgavy @M__Flanagan I liked this tweet but I secretly wish t… https://t.co/WgDELIHsYR,0.09999999999999998
Dallas,Tue Nov 24 23:30:15 +0000 2020,TX,i haven’t been back home since last Thanksgiving,0.0
Virginia Beach,Tue Nov 24 23:30:26 +0000 2020,VA,Pre Thanksgiving shrimp today. Fresh off the boat at Rudee Inlet. The puppy was very curious. Thanks Marcia B https://t.co/kvU45JrNFC,0.12333333333333334
Indian Trail,Tue Nov 24 23:30:39 +0000 2020,NC,Pizza pies and dessert pies for the @IndianTrailES staff! Thank you PTO for the donation. 🥧 Happy Thanksgiving!… https://t.co/GYKJl534a4,0.8
Minneapolis,Tue Nov 24 23:30:44 +0000 2020,MN,I tried to take you off. My apologies. Happy Thanksgiving though.,0.8
Tewksbury,Tue Nov 24 23:30:46 +0000 2020,MA,Pastor Matthew is doing communion @ 9PM on thanksgiving everyone please join with your families and let’s give God all the glory,0.0
Manhattan,Tue Nov 24 23:30:48 +0000 2020,NY,I wanted to get a massage. Instead I got Taco Bell. 🤣🤣 I’ve been crying all week about cancelling my trip. I needed this.,-0.2
Port Allen,Tue Nov 24 23:30:50 +0000 2020,LA,@brilliantbardi @Hard_Tomer @iamcardib @bennysbodak You made a fake Twitter just to defnend a stripper that sucks a… https://t.co/ZKDeYd5ox4,-0.4
Rochester,Tue Nov 24 23:30:57 +0000 2020,MI,It's officially Thanksgiving break! https://t.co/qGeEWyIcET,0.0
Minneapolis,Tue Nov 24 23:31:17 +0000 2020,MN,A Unique Thanksgiving Season: Even More Reasons to Be Grateful for Our Teachers https://t.co/ThGfPF3vT8 via @Getting_Smart,0.4375
Louisville,Tue Nov 24 23:31:27 +0000 2020,KY,I don’t care if it’s not Thanksgiving yet. Christmas can’t come soon enough! #imthatguy @ Jefferson County Judicial… https://t.co/WtIVmW8o8a,0.0
Gateway,Tue Nov 24 23:31:34 +0000 2020,FL,Nothing to see here...their governor will be down here for Thanksgiving anyways.,-0.15555555555555559
New Orleans,Tue Nov 24 23:31:50 +0000 2020,LA,"Get a leg up on Thanksgiving indulgences with a pre T-Day Circuit with Paul class! 
💪🦃💪
Class Prices: Single $15, 5… https://t.co/IxEQEVZzcM",-0.07142857142857142
Tuscaloosa,Tue Nov 24 23:31:56 +0000 2020,AL,"Judge all you want, but Thanksgiving is MY FAVORITE holiday of the year. I mean what’s better than all you can eat… https://t.co/xz8AbtVg3k",0.22916666666666666
Dunedin,Tue Nov 24 23:32:02 +0000 2020,FL,@jfair9 The funniest shit was my 75 year mother that wanted her hair done for Thanksgiving while visiting my brothe… https://t.co/nlJqoyivER,-0.2
Bensalem,Tue Nov 24 23:32:09 +0000 2020,PA,Where Are Americans Staying Home For Thanksgiving? https://t.co/aYYfexoGCi,0.0
Atlanta,Tue Nov 24 23:32:16 +0000 2020,GA,They don’t celebrate thanksgiving in the homeland they thankful everyday they wake up,-0.2
Houston,Tue Nov 24 23:32:19 +0000 2020,TX,What's your Favourite 🥧 at Thanksgiving 🍗,0.0
Washington,Tue Nov 24 23:32:31 +0000 2020,DC,"In an attempt to discourage mass gatherings, @zoom_us will be lifting the 40-minute time limit on Thanksgiving day.… https://t.co/WoUsFxcf3k",0.0
Houston,Tue Nov 24 23:32:31 +0000 2020,TX,"Knowledge sharing &amp; collaboration know no borders! This #Thanksgiving Sunday, we give thanks by giving back at the… https://t.co/rcDVshP27Q",0.1
Victorville,Tue Nov 24 23:31:56 +0000 2020,CA,This is going to be my 1st time where I cook everything for thanksgiving I’m excited 🥰,0.375
San Mateo,Tue Nov 24 23:31:58 +0000 2020,CA,Pecan and pumpkin pies from San Mateo’s Heidi’s pies. I’m ready for Thanksgiving https://t.co/qDecNlvHBG,0.2
Los Angeles,Tue Nov 24 23:32:29 +0000 2020,CA,That is definitely a dish on our menu this thanksgiving dinner ☺️,0.0
San Mateo,Tue Nov 24 23:31:58 +0000 2020,CA,Pecan and pumpkin pies from San Mateo’s Heidi’s pies. I’m ready for Thanksgiving https://t.co/qDecNlvHBG,0.2
Escondido,Tue Nov 24 23:32:25 +0000 2020,CA,I am so excited for Thanksgiving this year 💕 I am making the Turkey for my Suegra’s household &amp; all by myself 😌😇 Ti… https://t.co/RPUsXafLgv,0.375
Point Pleasant,Tue Nov 24 23:33:40 +0000 2020,NJ,do you think I’m the only one on the planet who’s had dominos pizza alone for thanksgiving for the last 10 years,0.0
Kennewick,Tue Nov 24 23:33:40 +0000 2020,WA,20/hr and a blue strip a day in per diem we out here,0.0
Richmond,Tue Nov 24 23:33:41 +0000 2020,IN,#CancelThanksgiving #StaySafe #StayHome,0.0
Canton,Tue Nov 24 23:32:17 +0000 2020,GA,@catturd2 Dear CatTurd please tell me why daddy has to be away from us on Thanksgiving . Assisted living has turned… https://t.co/nMVO4QMFXI,0.0
Laurel,Tue Nov 24 23:33:48 +0000 2020,MD,"As Thanksgiving gets closer and closer, we take a look back at some moments where we gathered together to eat and h… https://t.co/4piUGGQRgl",0.0
Jackson,Tue Nov 24 23:33:49 +0000 2020,MS,It be him arguing with these people about these flights for me 😂😂😂😂😂 I am crying,-0.2
Colorado Springs,Tue Nov 24 23:33:22 +0000 2020,CO,Thanksgiving 2020 vs 2019. Sad. I miss my family.,-0.5
Oviedo,Tue Nov 24 23:34:05 +0000 2020,FL,@UCF_Citronaut @Squints_15 Have an awesome thanksgiving weekend.  Go Knights.,1.0
Newport,Tue Nov 24 23:34:05 +0000 2020,TN,"Thanksgiving Blessings to each and every one,and may we be truly thankful for the abundance of blessings that our b… https://t.co/0Xk3pcp81V",0.0
San Francisco,Tue Nov 24 23:32:26 +0000 2020,CA,The only difference between the original Pilgrim Thanksgiving and this one is that this time we know we’re spreadin… https://t.co/Ee7MAdzQfS,0.1875
Richmond,Tue Nov 24 23:34:12 +0000 2020,IN,"Thanksgiving ain’t been the same, how long has it been since I’ve had one with my family? ...",-0.025
Framingham,Tue Nov 24 23:34:13 +0000 2020,MA,Not much of a Thanksgiving rush along the Mass Pike right now. Seeing a speed limit ride through the Framingham str… https://t.co/ARwxYO4gbF,0.09285714285714285
Baltimore,Tue Nov 24 23:34:14 +0000 2020,MD,Idk who washing those dishes on Thanksgiving 😂😭,0.0
Greenbelt,Tue Nov 24 23:34:14 +0000 2020,MD,Aaaand our fridge just broke. Mere minutes before the delivery of the Thanksgiving groceries I ordered. Three days… https://t.co/AZyeA8y529,-0.5
Orlando,Tue Nov 24 23:34:14 +0000 2020,FL,@satscribe @JillKassidyy I seem to recall a Thanksgiving in high school that was fairly cold. My younger brother th… https://t.co/3YZLuZuuyV,-0.14666666666666664
Los Angeles,Tue Nov 24 23:32:31 +0000 2020,CA,@sholmesie Yes my tweet is just an elaborate way to get out of Thanksgiving,0.5
Chesapeake,Tue Nov 24 23:34:35 +0000 2020,VA,For some reason I have to be the hottest person at Thanksgiving dinner. https://t.co/AD5VybmoMt,0.0
Charlotte,Tue Nov 24 23:34:46 +0000 2020,NC,I hate last minute trips. Iont be knowing what to pack.,-0.4
Fredericksburg,Tue Nov 24 23:35:04 +0000 2020,TX,"Visit a familiar place !.. 

#travel #love #life #frederiksburg #texas #usa #felizmartes #buenmartes @ Fredericksbu… https://t.co/LbaXuMOWmZ",0.484375
Manhattan,Tue Nov 24 23:35:00 +0000 2020,NY,"Another trip around the sun ☀️ ♐️ @ New York, New York https://t.co/Ut5LDPv1mN",0.13636363636363635
Henderson,Tue Nov 24 23:33:38 +0000 2020,NV,Is anyone else ditching their girlfriend on thanksgiving to play shadowlands or is it just my boyfriend,0.0
Helena,Tue Nov 24 23:35:16 +0000 2020,AL,10 Gorgeous Pie Ideas to Steal for Thanksgiving Dinner https://t.co/3AuK9cRqdz,0.7
Portsmouth,Tue Nov 24 23:35:22 +0000 2020,VA,Thanksgiving at my house gonna go crazy! @thegreatjas,-0.75
Federal Way,Tue Nov 24 23:33:53 +0000 2020,WA,When an international research association wishes all of its members a “happy thanksgiving” but fails to acknowledg… https://t.co/UVol4tfblG,0.10000000000000002
Helena,Tue Nov 24 23:35:42 +0000 2020,AL,29 Creative Thanksgiving Dessert Ideas to Try Instead Of Pumpkin Pie This Year https://t.co/1EZ88EXmBk,0.5
Santa Ana,Tue Nov 24 23:34:19 +0000 2020,CA,Recap Photos from The Love Project Hope Thanksgiving Outreach Turkey and Food Distribution at the Blue Lot on Sunda… https://t.co/dS2pmYi73f,0.25
Alexandria,Tue Nov 24 23:35:52 +0000 2020,VA,T-minus 2 days till Thanksgiving. Pies being pre-baked. Garlic roasting for mashed potatoes. Brine prepared. Even i… https://t.co/H5O4WsCuFv,0.0
Toms River,Tue Nov 24 23:35:53 +0000 2020,NJ,"1 death every minute due to #COVID19 

Do you comprehend that? If you did, you’d wear your mask and avoid traveling. #WearAMask",-0.125
Charlotte,Tue Nov 24 23:35:58 +0000 2020,NC,@MarkBaker6060 👍🏻Happy Thanksgiving!,0.0
Portland,Tue Nov 24 23:35:58 +0000 2020,OR,Hope everyone has a great Thanksgiving. Be safe.,0.65
Hartford,Tue Nov 24 23:35:59 +0000 2020,CT,@Jamiewa15114328 @SidneyPowell1 Is she filing a suit in GA tomorrow? That would make my Thanksgiving.,0.0
Troy,Tue Nov 24 23:36:10 +0000 2020,MI,Cruise ship #royalcarribean #europetravel @ Europe https://t.co/AXea2t7ust,0.0
Los Angeles,Tue Nov 24 23:36:18 +0000 2020,CA,If y’all need to rent a boyfriend ladies for thanksgiving lmk I got the plug🔌🕺🏼,0.0
Atlanta,Tue Nov 24 23:36:19 +0000 2020,GA,My baby first thanksgiving &amp; Christmas coming up😍💕👶🏽 See you soon princess🙏🏾,0.25
Garland,Tue Nov 24 23:36:23 +0000 2020,TX,Should I volunteer to make thanksgiving food? That means I gotta watch a lot of YouTube videos,0.0
Bowmansville,Tue Nov 24 23:36:25 +0000 2020,PA,So much to be thankful for in Kindergarten!! Looking forward to a relaxing Thanksgiving break🦃 https://t.co/v39rLSm0eV,0.3125
Baltimore,Tue Nov 24 23:36:30 +0000 2020,MD,imma need Thanksgiving to hurry up cause I’m starving,0.0
Helena,Tue Nov 24 23:36:31 +0000 2020,AL,This Is Why We Eat Pumpkin Pie at Thanksgiving https://t.co/mIv282TLDB,0.0
Alpharetta,Tue Nov 24 23:36:35 +0000 2020,GA,"Where are you libating Thanksgiving eve? Come see half of my face  @truckandtapalph for SINGO!
#winedownwednesday… https://t.co/BhXBlEYk9r",-0.20833333333333331
Paris,Tue Nov 24 23:36:39 +0000 2020,KY,Upset that I’m working on Thanksgiving but at least I’m getting double pay😏😏,-0.15
Austin,Tue Nov 24 23:36:40 +0000 2020,TX,"We don’t acknowledge Thanksgiving around here bc FUCK CHRISTOPHER COLUMBUS, but my outfit for family dinner on Thur… https://t.co/GG9kCgcskV",-0.4
Houston,Tue Nov 24 23:36:51 +0000 2020,TX,My thanksgiving shoes just got here. https://t.co/4XjgyXCkjw,0.0
Niceville,Tue Nov 24 23:36:57 +0000 2020,FL,"Go ahead and think you know best and have these crowded ass Thanksgivings, and Christmas is gonna be extremely sad.",0.25
Oklahoma City,Tue Nov 24 23:37:26 +0000 2020,OK,"Say ""Happy Thanksgiving"" 
Shit sound like a murder to me 🤷🏾‍♂️",0.3333333333333333
Kansas City,Tue Nov 24 23:37:29 +0000 2020,MO,Prepping for our Wednesday pre-Thanksgiving while watching some wrestling on @TheRokfin!,0.0
Taylors,Tue Nov 24 23:37:30 +0000 2020,SC,Just posted a photo @ 13 Stripes Brewery https://t.co/jAmOLm8gP4,0.0
Bradley,Tue Nov 24 23:37:31 +0000 2020,IL,"🦃💡🌎😬 #thanksgiving @ Bradley, Illinois https://t.co/ONu4bAAWAJ",0.0
Federal Way,Tue Nov 24 23:37:53 +0000 2020,WA,When an international education research organization wishes its members a “happy thanksgiving” but fails to acknow… https://t.co/FnfLbQqwZy,0.10000000000000002
Springfield,Tue Nov 24 23:37:56 +0000 2020,MA,From us ⁦@CentralFB413⁩ to you ! Happy Thanksgiving 🦃🍁🍽 I thank all for your continued support! #forthekids  https://t.co/kwICDDViwu,1.0
Manhattan,Tue Nov 24 23:38:03 +0000 2020,NY,the amount of shit i have to do before thanksgiving 😝 i would like to simply pass away 😝,-0.1
Ashwaubenon,Tue Nov 24 23:38:12 +0000 2020,WI,Thanksgiving Survey:,0.0
Oakland,Tue Nov 24 23:38:12 +0000 2020,CA,@MrMcStuffins Thanks so much Corey! Really appreciate it. Flight sim just about ready to land! 🙏,0.225
Oakland,Tue Nov 24 23:38:12 +0000 2020,CA,@MrMcStuffins Thanks so much Corey! Really appreciate it. Flight sim just about ready to land! 🙏,0.225
San Juan,Tue Nov 24 23:38:16 +0000 2020,SA,"Ya adobe el Pavo 🦃 #Turkey Ready For #thanksgiving @ San Juan, Puerto Rico https://t.co/7NKNfPjvZJ",0.2
Wilkinsburg,Tue Nov 24 23:38:22 +0000 2020,PA,@NICKIMINAJ what you making for Thanksgiving,0.0
Heritage Creek,Tue Nov 24 23:38:24 +0000 2020,KY,@CJF_NC @HurricaneAlpha Psh. We will be having the most laid back uneventful thanksgiving ever. We didn’t get a tur… https://t.co/6KODVxiZfA,0.25
Columbus,Tue Nov 24 23:38:34 +0000 2020,OH,"Thanksgiving is going to suck for a lot of us this year, but it won’t suck as bad as that one Thanksgiving for that… https://t.co/p3BUMJcwyj",-0.6999999999999998
Washington,Tue Nov 24 23:38:37 +0000 2020,DC,@GabbyDabbyDoo @kayteemad31 The crown is next on my list. Was going to start it on thanksgiving,0.0
Bettendorf,Tue Nov 24 23:38:42 +0000 2020,IA,Just a reminder of what’s great at Thanksgiving.,0.8
